C1= C2= C3= C4= 
         [1084.29, 526.082]   [1134.67, 561.966]   [1169.74, 437.415]   [1208.69, 480.786]
         [1085.05, 523.36]   [1138.1, 555.704]   [1170.93, 434.147]   [1208.05, 479.628]
         [1086.57, 520.305]   [1137.57, 553.743]   [1170.89, 431.995]   [1208.67, 476.573]
         [1086.45, 519.186]   [1137.64, 551.678]   [1170.06, 430.288]   [1209.15, 474.662]
         [1086.92, 517.762]   [1136.97, 550.802]   [1169.51, 428.579]   [1210.69, 470.203]
         [1086.95, 516.894]   [1138.97, 546.387]   [1170.76, 426.464]   [1210.76, 469.773]
         [1086.44, 516.606]   [1136.37, 547.273]   [1171.15, 425.297]   [1210.96, 468.434]
         [1086.23, 515.939]   [1135.8, 547.29]   [1172.2, 424.437]   [1210.81, 468.739]
         [1087.57, 514.421]   [1136.35, 546.588]   [1173.53, 423.274]   [1211.44, 467.738]
         [1088.43, 513.481]   [1137.37, 546.567]   [1173.92, 422.576]   [1212.82, 466.149]
         [1089.33, 513.299]   [1138.66, 546.108]   [1174.71, 422.071]   [1211.35, 468.735]
         [1090.79, 512.687]   [1139.16, 546.032]   [1176.08, 421.19]   [1211.41, 470.358]
         [1090.81, 513.123]   [1139.44, 546.144]   [1177.33, 421.137]   [1212.12, 469.515]
         [1090.8, 513.504]   [1140.16, 546.009]   [1177.56, 421.116]   [1211.68, 471.377]
         [1091.73, 513.151]   [1140.67, 545.998]   [1178.44, 421.189]   [1212.79, 469.66]
         [1092.15, 513.206]   [1139.99, 546.079]   [1178.07, 421.328]   [1213.13, 469.34]
         [1091.4, 513.066]   [1139.89, 545.706]   [1176.69, 422.525]   [1212.35, 469.64]
         [1090.2, 511.264]   [1138.72, 545.502]   [1177.54, 423.064]   [1211.66, 469.444]
         [1089.2, 512.635]   [1138.26, 545.866]   [1175.91, 424.546]   [1210.57, 470.58]
         [1088.57, 514.118]   [1136.28, 546.783]   [1174.26, 425.817]   [1208.1, 474.396]
         [1087, 516.132]   [1134.92, 548.339]   [1171.1, 427.9]   [1207.64, 474.163]
         [1085.7, 517.55]   [1133.79, 549.392]   [1169.82, 429.092]   [1206.22, 475.79]
         [1086.44, 515.618]   [1133.12, 550.269]   [1168.51, 430.584]   [1205.59, 476.085]
         [1085.47, 517.708]   [1132.06, 551.267]   [1168.24, 431.798]   [1205.6, 475.026]
         [1084.38, 518.372]   [1133.33, 552.371]   [1169.08, 432.868]   [1205.87, 472.183]
         [1083.75, 520.88]   [1131.91, 553.308]   [1168.17, 434.195]   [1205.3, 473.504]
         [1083.25, 522.837]   [1130.81, 554.04]   [1166.15, 435.718]   [1204.87, 475.101]
         [1082.08, 524.121]   [1130.2, 554.619]   [1165.87, 436.392]   [1205.06, 475.05]
         [1082.44, 524.932]   [1130.49, 555.373]   [1166.42, 436.979]   [1203.6, 478.768]
         [1082.76, 525.218]   [1128.92, 557.776]   [1167.2, 437.323]   [1204.33, 477.19]
         [1083.02, 525.679]   [1128.49, 558.871]   [1167.82, 437.563]   [1204.66, 477.233]
         [1083.23, 526.02]   [1128.67, 558.944]   [1168.31, 437.725]   [1204.41, 478.283]
         [1083.92, 525.779]   [1128.82, 560.272]   [1168.72, 437.85]   [1204.22, 479.889]
         [1083.96, 526.071]   [1129.21, 559.789]   [1170.06, 437.669]   [1203.05, 482.694]
         [1083.99, 525.779]   [1129.03, 559.117]   [1167.58, 438.263]   [1203.65, 481.124]
         [1084.51, 524.507]   [1131.18, 557.281]   [1167.36, 437.698]   [1204.14, 479.316]
         [1084.94, 523.467]   [1131.4, 556.29]   [1167.94, 436.724]   [1204.54, 478.094]
         [1085.03, 522.87]   [1131.58, 555.988]   [1167.91, 436.42]   [1204.88, 476.583]
         [1084.85, 524.704]   [1129.4, 558.584]   [1166.34, 438.76]   [1205.67, 475.85]
         [1084.17, 528.182]   [1129.46, 560.62]   [1165.11, 442.09]   [1206.55, 477.581]
         [1087.17, 532.494]   [1132.55, 565.802]   [1168.69, 446.284]   [1207, 486.065]
         [1094.22, 540.092]   [1137.62, 576.154]   [1175.95, 455.061]   [1212.48, 496.564]
         [1101.79, 555.559]   [1145.38, 590.781]   [1184.48, 468.134]   [1221.08, 510.8]
         [1112.9, 573.984]   [1157.2, 609.528]   [1197.41, 484.61]   [1233.57, 527.693]
         [1124.69, 593.285]   [1170.85, 629.837]   [1210.92, 502.105]   [1247.48, 541.942]
         [1133.47, 611.254]   [1181.11, 648.6]   [1222.32, 517.882]   [1259.73, 555.12]
         [1138.37, 622.182]   [1186.96, 659.649]   [1228.82, 527.818]   [1267.41, 563.985]
         [1139.84, 627.848]   [1189.94, 665.901]   [1232.31, 532.463]   [1269.33, 572.82]
         [1138.66, 628.468]   [1190.48, 666.482]   [1232.24, 532.015]   [1270.77, 572.254]
         [1137.99, 627.289]   [1189.41, 666.519]   [1232.44, 529.75]   [1270.92, 572.937]
         [1138.71, 624.826]   [1189.03, 664.507]   [1233.55, 526.46]   [1272.23, 571.267]
         [1139.72, 621.627]   [1191.4, 661.664]   [1237.14, 521.594]   [1274.71, 569.236]
         [1139.87, 613.88]   [1193.67, 654.439]   [1238.32, 512.786]   [1277.8, 557.863]
         [1135.48, 601.94]   [1189.71, 642.389]   [1235.76, 499.255]   [1275.75, 545.808]
         [1127.63, 584.066]   [1180.62, 625.679]   [1229.05, 480.932]   [1270.23, 526.854]
         [1118.1, 566.41]   [1172.63, 607.916]   [1220.9, 461.414]   [1263.02, 509.896]
         [1113.96, 551.938]   [1167.65, 594.868]   [1217.03, 445.766]   [1260.14, 495.51]
         [1113.94, 541.087]   [1166.94, 586.229]   [1219.32, 433.428]   [1262.72, 484.732]
         [1114.5, 533.266]   [1168.19, 579.596]   [1220.81, 424.545]   [1265.43, 476.501]
         [1111.35, 522.85]   [1165.59, 569.83]   [1217.05, 414.122]   [1264.93, 465.264]
         [1104.2, 509.495]   [1159.63, 557.481]   [1212.18, 399.261]   [1259.84, 452.81]
         [1096.48, 495.59]   [1152.07, 545.35]   [1207.75, 383.204]   [1253.64, 439.913]
         [1091.78, 483.903]   [1148.26, 534.06]   [1205.19, 368.25]   [1251.16, 426.479]
         [1091.65, 474.137]   [1149.88, 524.062]   [1207.78, 355.872]   [1255.61, 411.677]
         [1091.53, 466.613]   [1151.1, 516.259]   [1211.46, 345.135]   [1259.7, 401.713]
         [1090.46, 459.994]   [1151.61, 508.88]   [1212.38, 336.741]   [1262.48, 392.38]
         [1080.44, 449.143]   [1142.57, 497.894]   [1204.13, 324.036]   [1253.64, 382.218]
         [1063.84, 435.877]   [1125.41, 484.481]   [1189.82, 310.949]   [1238.81, 367.285]
         [1044.45, 424.022]   [1106.57, 472.486]   [1171.19, 298.295]   [1221.77, 352.854]
         [1027.77, 412.043]   [1091.6, 460.896]   [1152.74, 286.995]   [1206.4, 341.892]
         [1013.76, 402.371]   [1078.14, 451.25]   [1139.47, 276.715]   [1193.26, 331.344]
         [1000.56, 392.527]   [1066.14, 440.124]   [1126.31, 266.424]   [1179.14, 324.948]
         [987.773, 383.096]   [1054.26, 430.409]   [1115, 256.455]   [1168.03, 314.495]
         [975.608, 372.72]   [1042.51, 420.048]   [1101.34, 247.551]   [1156.55, 303.091]
         [964.177, 357.343]   [1028.54, 409.845]   [1088.4, 237.531]   [1143.29, 292.064]
         [951.189, 347.691]   [1016.3, 399.188]   [1075.41, 227.095]   [1132.06, 280.541]
         [942.114, 334.403]   [1007.79, 386.342]   [1063.19, 215.261]   [1124.55, 265.761]
         [941.07, 314.551]   [1006.66, 367.209]   [1064.69, 194.429]   [1126.39, 244.568]
         [937.451, 295.659]   [1004.82, 347.558]   [1062.94, 172.434]   [1127.24, 222.309]
         [938.227, 282.868]   [1004.63, 334.995]   [1063.16, 158.292]   [1129.51, 208.449]
         [941.068, 271.7]   [1007.94, 324.71]   [1066.38, 146.593]   [1133.73, 197.29]
         [948.174, 266.436]   [1015.01, 320.045]   [1074.8, 140.267]   [1142.45, 190.984]
         [958.498, 266.462]   [1026.33, 319.056]   [1084.95, 138.897]   [1153.77, 189.639]
         [969.534, 269.554]   [1038.04, 321.757]   [1096.52, 140.347]   [1166.79, 190.765]
         [977.56, 277.742]   [1046.19, 330.351]   [1104.9, 147.738]   [1176.87, 197.232]
         [979.596, 281.169]   [1048.96, 333.854]   [1108.14, 150.015]   [1180.75, 199.094]
         [978.432, 293.285]   [1048.08, 345.802]   [1108.71, 160.713]   [1181.14, 209.402]
         [975.867, 308.491]   [1045.51, 360.155]   [1107.95, 174.897]   [1179.13, 223.244]
         [971.759, 324.151]   [1042.25, 375.714]   [1104.91, 189.766]   [1175.96, 238.073]
         [965.708, 340.108]   [1037.6, 390.365]   [1100.86, 203.977]   [1170.95, 252.773]
         [960.363, 353.426]   [1031.93, 403.817]   [1094.69, 217.588]   [1165.68, 266.309]
         [953.846, 366.719]   [1025.64, 417.48]   [1087.96, 230.651]   [1159.18, 279.571]
         [947.117, 379.421]   [1018.75, 430.235]   [1080.92, 243.572]   [1152.48, 291.912]
         [940.423, 389.668]   [1012.69, 441.04]   [1072.41, 255.051]   [1146.03, 302.407]
         [934.875, 399.334]   [1007.38, 449.865]   [1066.64, 264.205]   [1140.36, 311.288]
         [930.133, 406.767]   [1002.27, 457.135]   [1062.47, 270.752]   [1135.43, 318.671]
         [926.61, 412.571]   [998.427, 463.069]   [1059.64, 276.148]   [1132.19, 324.241]
         [923.234, 418.461]   [994.537, 468.801]   [1057.12, 281.406]   [1129.36, 329.635]
         [922.08, 422.535]   [993.179, 473.28]   [1052.9, 287.188]   [1128.21, 333.462]
         [921.627, 426.227]   [991.521, 477.035]   [1053.35, 290.457]   [1128.22, 336.48]
         [920.231, 430.977]   [989.662, 482.63]   [1052.72, 294.567]   [1127.79, 340.627]
         [919.579, 433.744]   [988.631, 486.339]   [1055.56, 296.085]   [1127.81, 343.535]
         [919.481, 435.187]   [988.495, 488.509]   [1055.04, 297.645]   [1127.09, 345.957]
         [919.449, 436.251]   [988.177, 489.635]   [1056.47, 297.781]   [1126.55, 346.781]
         [919.76, 436.19]   [988.773, 490.388]   [1053.56, 299.303]   [1126.18, 348.085]
         [920.712, 436.036]   [988.421, 491.638]   [1055.48, 298.917]   [1126.54, 348.546]
         [921.558, 436.532]   [988.984, 492.489]   [1057.36, 298.982]   [1127.41, 348.523]
         [922.606, 436.46]   [989.556, 492.939]   [1058.96, 298.835]   [1128.71, 348.813]
         [923.554, 436.955]   [989.873, 493.575]   [1056.23, 301.599]   [1129.84, 348.587]
         [923.224, 438.588]   [989.795, 494.29]   [1058.11, 301.693]   [1130.21, 349.869]
         [923.485, 438.974]   [989.784, 494.393]   [1058.55, 301.659]   [1130.7, 350.55]
         [923.745, 439.147]   [990.355, 494.587]   [1060.23, 300.988]   [1131.12, 350.967]
         [924.751, 439.249]   [990.054, 495.745]   [1062.39, 300.41]   [1131.99, 351.011]
         [925.114, 439.643]   [990.94, 495.931]   [1061.31, 300.802]   [1132.74, 351.11]
         [926.221, 439.584]   [991.703, 496.987]   [1063.31, 301.018]   [1133.37, 352.378]
         [926.386, 441.405]   [992.383, 497.618]   [1063.9, 302.057]   [1133.89, 353.212]
         [926.765, 442.724]   [992.917, 498.228]   [1065.17, 302.459]   [1134.32, 353.715]
         [926.857, 443.56]   [992.891, 498.996]   [1065.42, 303.115]   [1134.68, 354.43]
         [926.97, 444.509]   [993.956, 499.105]   [1066.13, 303.191]   [1134.98, 354.789]
         [927.074, 444.92]   [994.563, 499.358]   [1065.92, 303.948]   [1135.22, 355.506]
         [927.413, 444.742]   [995.565, 500.073]   [1065.75, 304.56]   [1135.41, 356.341]
         [928.469, 445.025]   [995.876, 501.081]   [1066.38, 304.989]   [1136.08, 357.198]
         [929.075, 445.389]   [996.388, 501.767]   [1067.64, 305.233]   [1136.62, 357.773]
         [929.057, 446.419]   [996.549, 502.286]   [1068.15, 305.402]   [1137.05, 358.205]
         [928.785, 447.15]   [996.678, 502.85]   [1067.77, 305.967]   [1137.4, 357.682]
         [928.823, 447.405]   [996.78, 502.965]   [1068.48, 305.591]   [1137.15, 357.955]
         [928.348, 448.761]   [995.845, 502.938]   [1068.26, 305.456]   [1136.94, 358.326]
         [928.473, 449.04]   [996.606, 502.361]   [1068.07, 305.563]   [1136.76, 358.328]
         [928.323, 448.499]   [995.963, 502.39]   [1066.91, 305.896]   [1136.12, 358.321]
         [927.441, 448.008]   [994.676, 502.877]   [1066.97, 306.135]   [1135.08, 359.037]
         [926.729, 448.054]   [994.398, 502.704]   [1066.76, 306.282]   [1134.23, 359.564]
         [926.417, 447.784]   [994.694, 502.003]   [1067.61, 305.34]   [1133.56, 359.175]
         [925.922, 446.754]   [994.943, 501.391]   [1067.27, 304.543]   [1133.02, 358.813]
         [925.791, 445.883]   [995.151, 500.859]   [1067.24, 303.872]   [1132.6, 358.478]
         [925.7, 444.899]   [994.311, 500.401]   [1066.46, 303.818]   [1132.28, 357.92]
