C1= C2= C3= C4= 
[1491, 537][1568, 473][1730, 760][1821, 682]
[1002.41, 432.313][1046.5, 393.61][1099.36, 535.395][1150.23, 489.282]
[1002.11, 431.655][1044.55, 393.216][1101.45, 535.636][1150.36, 490.053]
[1001.88, 431.182][1044.77, 393.226][1101.01, 535.842][1150.44, 491.536]
[1002.27, 431.988][1048.67, 395.26][1101.8, 536.011][1150.2, 491.537]
[1001.99, 432.054][1049.36, 395.69][1100.96, 537.016][1150.29, 492.984]
[1002.91, 436.134][1048.71, 395.454][1103.15, 538.658][1149.78, 494.104]
[1003.33, 436.714][1047.62, 395.276][1103.11, 540.211][1149.37, 493.539]
[1003.36, 436.299][1045.91, 395.14][1104.21, 541.699][1149.05, 491.953]
[1003.38, 435.683][1045.43, 395.036][1105.06, 542.859][1149.08, 492.449]
[1002.8, 435.491][1048.25, 396.707][1105.68, 543.735][1149.11, 493.135]
[1002.34, 435.634][1048.98, 396.841][1106.44, 544.408][1149.12, 491.91]
[1001.98, 436.624][1046.87, 396.35][1105.8, 544.876][1149.13, 493.906]
[1002.87, 437.379][1050.19, 398.888][1106.44, 545.205][1149.13, 495.437]
[1003.26, 437.957][1047.49, 398.505][1106.62, 545.151][1149.42, 495.153]
[1003.85, 438.684][1045.69, 398.195][1106.44, 545.083][1149.64, 496.382]
[1004.29, 439.229][1047.21, 398.82][1106.57, 545.005][1149.8, 497.314]
[1004.04, 438.762][1046.04, 399.003][1107.23, 544.345][1149.92, 498.021]
[1004.72, 439.569][1045.43, 398.551][1107.15, 544.706][1150.31, 497.386]
[1004.35, 438.989][1047.31, 398.771][1107.05, 544.954][1150.59, 498.327]
[1004.93, 439.702][1047, 398.349][1108.12, 545.133][1151.1, 498.45]
[1005.08, 439.95][1048.51, 398.603][1107.17, 545.26][1151.48, 499.409]
[1005.18, 440.997][1048.2, 398.79][1107.3, 546.506][1151.47, 497.784]
[1005.54, 442.084][1047.08, 398.637][1108.26, 547.454][1152.03, 498.269]
[1005.8, 442.023][1045.04, 397.638][1109.27, 548.16][1152.16, 497.172]
[1008.63, 445.463][1044.64, 396.863][1109.74, 547.227][1152.26, 496.608]
[1006.69, 441.954][1045.21, 396.27][1108.62, 546.482][1152.31, 494.71]
[1005.19, 439.221][1046.25, 395.815][1108.61, 546.772][1152.35, 495.582]
[1005.18, 438.564][1047.05, 395.475][1108.01, 546.104][1152.07, 495.968]
[1005.17, 438.055][1047.67, 395.215][1108.71, 545.58][1151.85, 496.269]
[1003.99, 436.212][1048.43, 395.619][1107.76, 545.167][1151.08, 496.792]
[1003.09, 435.683][1048.72, 396.521][1107.03, 545.429][1150.78, 496.607]
[1002.39, 435.583][1049.22, 397.218][1106.17, 545.629][1150.55, 497.334]
[1003.61, 440.463][1047.26, 397.174][1105.79, 545.78][1150.37, 495.855]
[1002.81, 439.288][1045.45, 397.139][1106.38, 545.894][1150.24, 497.04]
[1002.79, 439.538][1046.1, 397.694][1105.97, 545.976][1150.13, 494.748]
[1002.19, 438.268][1043.98, 397.536][1106.53, 546.036][1150.06, 494.437]
[1001.74, 437.583][1044.98, 397.701][1106.95, 546.075][1150, 495.954]
[1001.39, 437.045][1046.06, 397.831][1105.82, 545.812][1149.67, 496.552]
[1001.15, 436.948][1043.7, 397.339][1104.38, 544.733][1149.42, 495.553]
[1001.56, 437.165][1045.36, 397.251][1103.87, 543.912][1149.24, 495.655]
[1001.3, 436.477][1042.63, 396.609][1103.76, 544.144][1148.82, 495.161]
[1001.68, 436.807][1042.81, 396.976][1102.82, 542.879][1148.49, 497.091]
[1001.98, 438.245][1043.55, 397.559][1100.33, 542.185][1148.53, 498.607]
[1002.23, 439.068][1043.86, 398.592][1099.33, 542.261][1148.87, 498.878]
[1002.42, 440.585][1045.57, 399.978][1098.57, 542.62][1149.14, 501.432]
[1002.57, 441.445][1046.6, 401.614][1098.62, 543.5][1148.76, 502.487]
[1002.69, 442.679][1047.09, 402.857][1096.93, 544.477][1148.48, 504.444]
[1002.78, 444.768][1047.46, 404.363][1097.71, 545.228][1147.98, 505.321]
[1002.27, 446.632][1047.44, 406.067][1097.19, 546.672][1147.89, 507.403]
[1001.88, 447.729][1047.71, 407.908][1098.27, 548.92][1147.83, 509.813]
[1002.16, 449.964][1047.33, 409.848][1097.39, 550.624][1147.8, 511.894]
[1002.37, 451.939][1046.74, 411.308][1097.31, 552.488][1147.49, 512.022]
[1002.54, 453.417][1048.57, 414.105][1098.69, 554.47][1147.83, 514.072]
[1001.51, 454.601][1045.37, 415.747][1099.49, 556.917][1148.39, 515.707]
[1000.72, 456.239][1043.18, 416.274][1098.97, 558.685][1149.12, 517.1]
[1001.87, 460.48][1041.16, 415.829][1099.44, 559.505][1149.98, 516.454]
[1002.17, 460.348][1042.87, 416.211][1098.36, 558.823][1150.64, 516.675]
[1001.82, 459.039][1044.5, 415.892][1097.83, 558.27][1151.14, 517.108]
[1001.56, 458.252][1047.8, 417.343][1098.89, 558.378][1151.22, 517.968]
[1001.94, 458.177][1046.84, 417.251][1098.84, 558.718][1151.57, 518.877]
[1002.82, 458.347][1046.38, 417.698][1099.69, 559.801][1151.82, 519.214]
[1002.91, 458.156][1047.48, 418.01][1099.47, 559.736][1152.01, 519.729]
[1003.57, 457.972][1048.62, 417.629][1100.77, 559.944][1151.85, 519.501]
[1003.48, 457.783][1048.02, 415.533][1100.89, 558.6][1150.26, 514.887]
[1002.24, 452.36][1044.64, 410.683][1098.93, 553.163][1148.73, 511.014]
[1003.32, 449.621][1045.23, 405.771][1097.72, 548.091][1147.85, 506.567]
[1002.7, 443.734][1046.28, 401.127][1097.96, 543.326][1147.76, 501.41]
[1002.8, 439.491][1047.09, 397.564][1098.15, 539.962][1147.71, 497.45]
[1002.87, 438.328][1048.29, 397.515][1099.19, 539.196][1147.67, 495.932]
[1004.09, 438.667][1052.41, 400.168][1101.45, 539.26][1148.83, 496.878]
[1005.61, 439.283][1053.82, 401.101][1102.89, 539.958][1149.72, 497.387]
[1007.94, 439.217][1053.13, 401.269][1105.16, 540.832][1150.99, 496.95]
[1013.77, 439.809][1059.24, 401.149][1112.1, 540.695][1157.48, 498.135]
[1023.44, 437.116][1065.35, 399.634][1123.78, 540.338][1167.09, 494.741]
[1035.67, 433.842][1076.85, 396.109][1135.54, 536.548][1179.28, 490.042]
[1048.24, 430.008][1088.61, 392.34][1148.29, 533.169][1194.17, 488.628]
[1059.67, 427.059][1101.16, 388.855][1161.03, 531.155][1208.27, 487.261]
[1070.56, 423.712][1111.18, 385.081][1171.15, 528.224][1220.92, 483.669]
[1079.23, 421.526][1119.5, 382.849][1179.51, 526.927][1231.52, 482.744]
[1084.34, 421.428][1124.64, 382.42][1184.94, 527.491][1238.93, 483.02]
[1088.61, 423.168][1131.85, 383.901][1188.87, 528.274][1244.66, 486.488]
[1091.01, 426.622][1134.78, 385.995][1193.32, 534.452][1250.74, 491.255]
[1093.73, 432.531][1136.75, 390.858][1200.21, 545.048][1257.7, 498.441]
[1099.96, 440.682][1142.98, 398.775][1210.59, 558.339][1268.13, 510.526]
[1109.28, 452.451][1150.84, 408.936][1222.68, 572.158][1281.05, 522.883]
[1120.03, 465.243][1163.09, 420.211][1232.34, 582.41][1295.38, 536.68]
[1131.97, 476.256][1174.73, 430.644][1247.75, 596.374][1310.31, 549.024]
[1144.09, 483.016][1186.34, 437.871][1263.63, 606.475][1322.23, 552.657]
[1156.61, 487.48][1199.04, 442.422][1277.82, 613.165][1337.42, 559.331]
[1167.44, 488.321][1210.01, 444.226][1289.82, 616.484][1350.15, 562.987]
[1177.91, 487.985][1221.17, 444.354][1301.45, 618.021][1358.54, 559.569]
[1189.32, 485.989][1232.25, 441.57][1313.91, 617.039][1372.27, 560.069]
[1201.23, 481.708][1243.32, 436.981][1327.73, 613.761][1387.33, 558.266]
[1212.24, 478.336][1256.31, 433.662][1337.59, 609.695][1401.38, 557.12]
[1220.85, 475.779][1263.52, 430.302][1348.32, 608.734][1411.76, 555.552]
[1228.14, 475.81][1272.64, 427.102][1356.34, 606.764][1420.95, 554.286]
[1234.26, 471.976][1280.17, 423.422][1361.2, 602.465][1428.98, 552.29]
[1239.61, 467.51][1285.15, 418.785][1368.78, 599.98][1436.1, 548.674]
[1245.01, 462.848][1289.94, 413.461][1374.89, 595.555][1441.75, 543.97]
[1251.07, 456.346][1296.99, 407.057][1378.81, 586.854][1447.92, 537.101]
[1257.65, 447.275][1302.86, 399.25][1386.9, 579.543][1455.36, 529.165]
[1263.45, 438.289][1311.9, 392.135][1394.99, 573.336][1459.11, 516.638]
[1267.03, 430.218][1315.05, 384.352][1398.24, 566.212][1461.62, 506.38]
[1269.77, 424.768][1321.53, 379.714][1402.12, 561.417][1464.32, 501.565]
[1270.68, 420.828][1319.72, 373.77][1403.54, 556.733][1465.41, 497.224]
[1268.82, 415.837][1322.48, 373.082][1402.63, 553.771][1463.37, 490.747]
[1266.89, 412.848][1319.67, 369.315][1401.64, 551.106][1462.68, 488.069]
[1265.09, 410.148][1319.2, 366.587][1400.81, 549.189][1461.8, 486.772]
[1262.32, 408.212][1316.85, 364.039][1398.16, 548.4][1459.69, 485.624]
[1258.12, 405.812][1313.49, 362.321][1395.14, 547.394][1456.8, 484.397]
[1253.5, 402.449][1309.77, 360.052][1390.51, 546.194][1453.14, 482.494]
[1247.48, 399.8][1304.39, 357.366][1384.42, 543.698][1448.07, 480.938]
[1241.05, 396.179][1297.28, 353.709][1379.34, 541.295][1443.48, 478.711]
[1234.88, 392.356][1290.27, 348.706][1373.89, 537.232][1438.12, 476.518]
[1228.93, 387.315][1285.64, 342.746][1369.01, 532.518][1433.87, 472.414]
[1223.73, 379.835][1279.44, 334.841][1364.62, 525.54][1429.38, 465.059]
[1219.69, 369.496][1276.91, 325.611][1360.89, 516.142][1426.72, 457.103]
[1216, 359.393][1274.37, 314.925][1357.1, 504.978][1422.89, 445.622]
[1209.42, 348.047][1268.64, 304.871][1350.1, 494.798][1416.7, 434.908]
[1199.97, 338.904][1257.2, 294.389][1339.71, 484.77][1405.77, 424.178]
[1185.3, 331.526][1240.95, 284.81][1323.39, 475.19][1389.58, 413.195]
[1164.54, 324.408][1218.67, 276.313][1301.04, 467.22][1367.9, 404.177]
[1140.6, 318.798][1195.3, 269.652][1276.75, 461.816][1343.82, 397.975]
[1117.3, 314.537][1172.71, 265.177][1256.63, 460.007][1323.56, 395.861]
[1100.35, 315.927][1157.47, 264.985][1242.7, 463.843][1310.08, 399.772]
[1087.2, 320.194][1143.6, 268.633][1233.28, 472.265][1301.87, 406.837]
[1075.75, 328.331][1130.15, 274.013][1223.53, 481.852][1292.45, 415.392]
[1060.18, 342.896][1113.02, 285.872][1210.13, 498.385][1278.44, 429.402]
[1041.82, 365.724][1097.23, 307.523][1193.09, 522.96][1261.48, 456.122]
[1020.11, 393.067][1076.63, 334.303][1174.08, 553.044][1240.48, 483.537]
[996.954, 419.706][1057.54, 361.432][1152.07, 580.569][1218.38, 511.36]
[977.07, 439.698][1036.97, 381.569][1133.57, 601.736][1198.94, 532.799]
[960.557, 456.076][1019.91, 397.51][1118.95, 619.259][1183.58, 550.556]
[949.223, 470.679][1009.01, 411.231][1110.46, 636.427][1174.82, 567.349]
[942.005, 484.958][1002.98, 426.046][1107.39, 654.355][1170.98, 586.479]
[937.199, 500.804][998.771, 441.17][1104.24, 671.177][1167.23, 600.143]
[936.202, 515.29][1001.13, 456.314][1104.39, 685.128][1166.64, 615.5]
[938.225, 523.229][1000.44, 465.959][1106.07, 693.777][1167.16, 623.49]
[943.968, 527.335][1004.34, 470.827][1110.52, 697.728][1170.76, 626.966]
[948.661, 529.075][1009.95, 474.047][1113.56, 698.396][1174.33, 630.519]
[950.503, 529.516][1011.59, 475.342][1114.05, 698.233][1175.26, 632.591]
[947.092, 530.84][1007.14, 477.615][1108.96, 698.745][1171.69, 634.53]
[937.897, 535.176][1000.93, 482.385][1098.44, 702.409][1162.06, 639.282]
[926.445, 542.862][990.599, 489.816][1088.27, 713.636][1150.83, 648.706]
[919.804, 556.539][983.922, 503.873][1082.01, 731.756][1146.67, 666.299]
[912.762, 572.82][977.999, 518.976][1078.45, 752.291][1144.45, 685.835]
[906.619, 590.149][974.157, 534.806][1078.19, 774.286][1142.86, 706.181]
[898.882, 604.342][966.691, 549.31][1076.08, 796.06][1141.19, 725.52]
[892.002, 616.134][961.465, 559.585][1075.27, 812.178][1140.71, 739.763]
[884.973, 625.847][957.124, 567.261][1070.71, 822.381][1136.99, 749.734]
[874.68, 636.297][947.391, 573.222][1059.27, 828.969][1126.18, 756.171]
[851.598, 645.335][923.066, 581.85][1034.04, 839.229][1102.45, 766.838]
[825.125, 649.289][894.727, 584.902][1004.95, 839.408][1072.86, 767.811]
[794.336, 647.48][864.021, 585.724][969.796, 836.83][1038.5, 765.536]
[761.365, 644.042][832.875, 584.887][930.833, 829.227][1000.43, 759.352]
[726.104, 639.485][796.939, 581.155][889.468, 820.854][958.856, 749.707]
[695.172, 641.971][763.679, 585.163][854.808, 821.569][923.997, 751.521]
[667.788, 645.467][735.377, 589.828][824.58, 822.822][892.142, 753.329]
[640.801, 650.43][706.798, 595.975][792.826, 827.529][861.761, 757.294]
[617.206, 657.962][681.685, 603.82][767.108, 834.88][835.04, 761.736]
[598.538, 666.511][664.486, 613.462][746.628, 844.181][814.944, 771.444]
[581.394, 677.253][645.564, 624.745][728.434, 856.095][796.75, 782.516]
[566.458, 690.876][631.018, 639.341][716.004, 873.246][782.854, 798.459]
[555.688, 706.689][619.672, 655.319][706.327, 890.047][770.857, 814.028]
[551.224, 716.562][614.211, 667.01][702.547, 902.378][765.613, 826.061]
[552.359, 722.478][614.876, 675.186][705.978, 912.501][767.925, 835.967]
[559.038, 725.875][620.343, 679.696][713.017, 917.92][775, 840.671]
[564.705, 729.117][624.499, 682.321][720.142, 921.533][781.293, 845.492]
[567.722, 725.777][628.724, 678.141][722.872, 918.645][785.742, 841.269]
[566.573, 716.964][627.922, 666.364][720.911, 905.851][784.821, 828.876]
[564.341, 699.39][626.282, 648.497][717.512, 886.003][782.819, 809.961]
[560.636, 680.49][624.199, 629.944][711.763, 865.338][778.15, 789.447]
[556.782, 661.779][620.161, 610.912][706.087, 843.246][773.011, 768.35]
[552.056, 646.725][615.292, 594.164][699.971, 825.003][765.575, 748.575]
[545.987, 626.863][610.278, 575.595][689.929, 800.917][756.826, 726.786]
[539.568, 606.376][602.635, 554.945][681.657, 778.076][746.926, 703.112]
[532.22, 587.004][595.218, 537.198][673.531, 757.236][736.365, 681.629]
[525.315, 577.692][587.094, 526.79][663.756, 743.053][727.06, 669.883]
[522.134, 570.525][585.03, 521.703][657.239, 733.645][720.918, 662.067]
[523.174, 568.419][586.353, 520.603][657.27, 728.154][719.488, 657.793]
[526.033, 568.522][585.896, 520.294][657.93, 725.693][720.202, 657.443]
[532.234, 571.387][589.243, 521.933][662.525, 726.097][723.672, 658.566]
[541.477, 574.456][598.37, 525.826][669.987, 726.433][730.269, 660.633]
[552.602, 575.833][608.276, 528.416][679.313, 727.399][739.264, 662.273]
[564.284, 577.146][619.947, 529.159][691.79, 726.732][748.839, 662.082]
[577.469, 575.457][632.281, 527.607][704.214, 721.592][759.078, 655.783]
[591.798, 576.044][643.602, 522.964][715.337, 712.774][770.61, 652.564]
[602.012, 569.498][652.777, 516.253][724.733, 702.843][779.808, 646.231]
[610.387, 563.969][660.668, 510.018][732.52, 693.616][785.996, 639.739]
[616.644, 559.356][666.314, 504.884][736.956, 685.471][788.953, 632.443]
[618.989, 554.198][668.518, 501.681][737.081, 678.594][788.849, 626.454]
[618.529, 551.051][667.12, 500.643][733.835, 674.316][785.183, 622.481]
[613.297, 549.154][661.799, 500.667][726.848, 671.721][778.504, 621.215]
[607.679, 550.73][655.838, 503.143][719.911, 671.063][770.647, 621.555]
[600.524, 551.433][648.202, 506.559][711.048, 674.73][762.321, 623.801]
[594.393, 555.635][641.738, 513.406][702.523, 681.327][755.994, 630.713]
[591.695, 566.006][640.276, 524.615][699.524, 692.462][753.539, 641.168]
[591.954, 579.978][640.05, 536.857][700.797, 705.922][754.952, 656.703]
[591.588, 592.435][639.945, 550.253][700.493, 721.046][755.941, 669.54]
[591.317, 603.62][639.61, 560.968][701.501, 731.445][756.786, 681.906]
[589.372, 610.212][636.754, 564.003][697.956, 734.838][754.566, 685.651]
[583.294, 608.987][630.588, 563.767][692.187, 733.273][748.371, 685.155]
[575.744, 606.8][625.866, 562.338][684.623, 730.576][739.902, 681.24]
[566.232, 600.087][616.825, 555.911][675.728, 722.954][728.293, 672.929]
[552.78, 588.721][602.581, 547.371][657.56, 711.779][713.235, 662.073]
[540.132, 582.74][589.322, 539.486][645.67, 703.091][698.818, 652.439]
[528.924, 575.511][577.071, 532.796][633.386, 695.318][686.634, 644.776]
[519.504, 567.702][569.481, 528.282][623.214, 688.335][676.554, 637.855]
[511.364, 563.8][560.439, 522.548][615.415, 682.513][667.966, 632.065]
[504.175, 562.322][553.137, 518.766][607.95, 678.149][660.771, 629.45]
[498.404, 560.432][546.709, 516.243][602.596, 674.97][654.77, 627.021]
[494.179, 560.788][541.983, 515.236][597.855, 673.508][649.828, 624.962]
[490.943, 561.092][537.768, 516.231][594.224, 673.87][645.747, 625.438]
[489.975, 564.112][536.645, 517.126][593.29, 674.646][644.478, 627.466]
[493.404, 567.479][538.508, 517.984][595.636, 674.654][646.3, 629.281]
[498.055, 569.524][542.268, 519.889][599.19, 675.367][649.761, 630.768]
[504.883, 572.897][547.867, 522.604][604.067, 676.677][654.297, 633.207]
[513.194, 579.559][554.107, 525.299][609.775, 677.498][659.473, 634.558]
[520.229, 580.307][561.32, 527.96][617.172, 678.479][665.603, 636.21]
[528.632, 582.625][569.291, 530.029][623.835, 679.268][672.456, 637.507]
[535.122, 582.309][575.222, 530.443][629.086, 677.962][677.022, 636.524]
[539.52, 580.301][581.82, 530.174][631.416, 674.977][679.708, 633.472]
[541.128, 576.417][587.745, 530.532][632.358, 671.304][679.502, 629.137]
[539.444, 571.664][587.385, 529.065][629.617, 667.925][677.04, 625.807]
[535.762, 569.134][582.105, 526.751][624.281, 665.067][671.355, 622.094]
[527.634, 564.326][573.315, 526.135][616.146, 662.735][663.272, 620.817]
[520.238, 562.429][565.122, 525.096][605.629, 661.356][654.266, 619.065]
[514.591, 563.626][558.577, 524.309][599.954, 660.101][647.451, 617.796]
[510.303, 562.001][552.161, 524.296][595.991, 659.512][642.331, 617.759]
[506.528, 561.385][548.779, 524.882][590.807, 659.743][638.864, 618.397]
[502.965, 560.31][544.357, 525.339][584.962, 659.909][634.365, 617.428]
[501.001, 561.038][542.343, 525.714][581.346, 660.776][632.676, 619.139]
[497.842, 561.65][540.041, 527.182][577.853, 662.687][629.205, 621.107]
[494.366, 564.513][536.073, 530.076][574.487, 666.279][624.382, 623.263]
[490.592, 569.11][531.339, 534.667][569.964, 671.448][620.195, 627.901]
[487.315, 572.953][528.815, 539.916][567.081, 677.207][617.275, 632.954]
[483.82, 580.547][524.454, 547.373][563.665, 684.514][613.242, 640.304]
[480.056, 586.078][521.492, 554.235][562.912, 691.863][609.388, 647.105]
[477.925, 592.87][517.955, 558.802][561.685, 696.838][607.533, 652.244]
[477.59, 599.767][515.671, 560.458][561.193, 698.537][606.281, 654.074]
[476.3, 599.437][515.23, 559.862][561.552, 698.577][606.071, 655.094]
[476.63, 600.788][514.778, 558.093][561.708, 697.316][606.688, 654.006]
[477.048, 598.466][515.202, 555.428][563.462, 695.64][608.531, 652.459]
[479.808, 597.742][517.403, 552.71][565.799, 693.108][612.701, 650.606]
[483.778, 597.991][521.831, 551.139][571.198, 692.561][617.48, 649.997]
[488.118, 595.124][527.719, 551.595][574.302, 693.511][623.325, 650.888]
[494.405, 597.525][534.333, 551.624][582.549, 696.539][630.188, 650.954]
[501.607, 599.321][541.503, 551.9][592.429, 699.119][637.54, 652.124]
[505.998, 597.435][546.748, 551.495][596.249, 700.768][642.915, 651.523]
[509.901, 597.942][549.269, 549.968][602.023, 700.487][646.397, 650.705]
[512.932, 597.735][552.107, 548.77][606.216, 699.957][650.276, 650.352]
[516.22, 598.038][556.432, 547.812][609.447, 698.529][653.016, 649.417]
[518.048, 597.352][562.24, 549.969][613.52, 699.419][655.865, 650.125]
[519.957, 597.663][563.732, 552.188][615.109, 700.935][660.278, 653.533]
[523.06, 601.603][566.21, 554.448][614.776, 702.92][663.562, 656.408]
[527.08, 604.312][569.451, 557.88][619.859, 706.124][666.842, 659.156]
[530.149, 607.251][571.621, 561.1][622.882, 709.447][670.187, 662.703]
[531.762, 609.706][572.537, 564.074][625.301, 712.479][671.126, 665.338]
[532.416, 609.288][575.543, 567.539][624.842, 714.826][671.83, 667.378]
[532.214, 612.381][574.84, 569.282][623.757, 716.562][671.07, 668.879]
[531.881, 614.937][573.524, 569.904][624.189, 716.878][670.291, 669.898]
[532.136, 614.517][573.308, 568.28][624.446, 715.305][670.195, 668.581]
[532.55, 610.894][574.53, 565.193][626.029, 712.255][671.212, 666.318]
[534.213, 607.713][580.332, 563.904][628.578, 708.351][673.042, 662.726]
[536.575, 603.173][581.476, 559.357][630.73, 703.844][675.818, 659.04]
[537.167, 598.767][581.404, 556.997][631.441, 702.11][674.965, 652.36]
[538.109, 596.841][580.936, 555.173][632.165, 701.071][675.667, 651.325]
[539.301, 595.104][581.914, 553.201][634.93, 698.828][677.262, 650.281]
[543.668, 592.035][586.407, 549.356][639.618, 695.068][681.939, 648.039]
[549.85, 588.842][592.102, 544.68][646.027, 690.752][688.359, 644.897]
[557.497, 583.181][599.663, 538.161][654.424, 685.391][697.362, 639.858]
[560.521, 575.155][603.499, 530.944][658.868, 679.35][701.999, 634.053]
[562.4, 569.679][605.71, 525.511][661.814, 675.683][704.521, 627.067]
[565.572, 567.805][609.431, 521.913][665.807, 673.747][710.53, 626.359]
[567.499, 564.221][610.895, 518.764][668.03, 671.552][711.973, 620.435]
[567.971, 561.574][613.942, 515.873][669.879, 670.254][714.981, 619.201]
[572.273, 561.762][618.454, 513.238][675.203, 670.572][721.2, 619.593]
[577.296, 562.882][623.335, 514.243][682.181, 674.731][729.755, 624.709]
[583.824, 571.914][630.609, 524.108][688.665, 687.513][736.547, 632.065]
[589.311, 585.428][635.775, 537.983][694.676, 705.355][745.731, 649.872]
[592.09, 599.652][639.461, 552.502][700.449, 723.401][752.733, 667.942]
[591.143, 608.525][641.853, 563.67][702.073, 737.812][757.047, 681.513]
[592.616, 612.055][642.344, 566.321][706.674, 746.439][763.107, 689.222]
[593.46, 610.114][642.678, 562.229][711.278, 749.093][769.044, 690.346]
[595.849, 605.602][647.335, 554.268][717.16, 743.662][775.354, 684.926]
[600.883, 594.573][652.281, 541.53][725.851, 733.713][784.851, 675.951]
[608.804, 583.106][660.708, 528.173][736.828, 723.31][796.129, 665.725]
[617.004, 569.901][669.261, 514.451][748.701, 711.945][807.286, 654.828]
[625.759, 554.791][677.652, 498.444][760.028, 698.03][817.992, 641.307]
[631.886, 537.364][684.368, 479.75][768.12, 681.799][826.473, 623.638]
[634.368, 519.296][686.68, 460.797][771.869, 665.021][830.748, 605.512]
[632.096, 497.332][688.276, 442.483][773.356, 649.996][834.049, 590.618]
[626.712, 481.081][684.978, 427.355][768.458, 638.683][832.512, 578.287]
[621.273, 472.558][681.119, 417.717][765.301, 631.02][829.349, 570.142]
[621.017, 470.599][679.497, 415.753][764.788, 630.566][829.684, 569.318]
[626.972, 482.48][685.474, 428.239][769.203, 641.961][834.104, 581.334]
[632.471, 501.956][690.07, 446.485][774.788, 661.43][839.904, 600.461]
[634.863, 521.964][692.028, 468.131][776.318, 684.197][843.277, 621.841]
[630.329, 543.771][690.276, 491.782][770.207, 709.478][839.127, 645.214]
[619.865, 568.11][680.233, 516.981][758.471, 735.279][828.872, 670.417]
[604.819, 579.438][666.905, 530.115][743.24, 746.473][813.304, 681.753]
[576.252, 589.753][641.414, 540.402][715.678, 758.983][785.183, 694.09]
[545.229, 607.037][610.935, 557.06][684.757, 776.857][753.442, 710.168]
[511.747, 625.895][578.118, 576.578][649.881, 797.809][719.915, 731.775]
[478.916, 648.381][544.311, 599.275][613.643, 820.936][686.971, 756.588]
[448.177, 671.203][511.925, 621.105][582.264, 844.466][656.097, 777.996]
[420.343, 690.165][483.358, 636.993][553.637, 861.302][628.389, 794.358]
[392.701, 697.34][456.27, 645.242][526.238, 870.764][600.498, 800.322]
[365.971, 699.078][433.384, 648.105][499.691, 875.612][575.239, 805.381]
[339.767, 697.655][409.834, 646.404][473.911, 875.942][550.702, 805.623]
[311.179, 689.617][385.958, 640.475][447.984, 873.659][525.469, 800.938]
[293.505, 696.419][369.504, 647.461][430.649, 882.417][508.97, 808.924]
[266.426, 671.358][341.804, 621.789][408.055, 863.693][487.179, 787.705]
[245.696, 647.238][324.626, 599.253][393.518, 845.968][472.828, 765.734]
[232.947, 625.364][311.538, 575.342][385.734, 828.269][467.068, 745.687]
[227.219, 604.911][305.19, 552.492][384.135, 811.595][466.887, 724.34]
[225.223, 583.107][305.1, 529.5][389.068, 795.226][471.954, 704.227]
[226.08, 558.748][307.64, 505.737][396.253, 777.491][481.565, 685.528]
[234.462, 534.87][316.942, 480.853][408.426, 754.329][497.004, 664.984]
[252.838, 506.957][337.427, 453.357][429.556, 726.772][521.159, 640.109]
[278.168, 477.677][364.611, 424.41][456.275, 696.423][550.138, 612.183]
[311.745, 452.116][396.298, 396.48][491.015, 665.434][583.578, 583.706]
[349.604, 424.271][433.517, 368.582][526.702, 631.233][620.827, 551.471]
[390.498, 396.221][470.93, 338.762][566.054, 596.429][660.996, 520.246]
[432.897, 367.633][511.488, 308.545][610.943, 564.345][702.65, 488.294]
[474.609, 339.732][551.469, 278.541][655.643, 534.023][744.802, 456.901]
[514.594, 311.718][590.981, 250.393][699.303, 506.177][786.162, 428.223]
[551.498, 288.819][628.1, 225.956][738.663, 482.53][823.716, 403.346]
[580.637, 270.564][656.815, 206.863][770.117, 465.171][856.694, 387.686]
[603.597, 258.831][680.032, 193.045][794.174, 453.251][881.923, 376.498]
[620.16, 251.929][696.789, 185.5][810.199, 446.5][900.286, 370.597]
[633.043, 250.871][706.606, 181.955][824.018, 445.267][914.12, 368.259]
[644.513, 253.873][719.222, 183.041][834.125, 445.783][923.938, 370.265]
[652.162, 254.98][724.527, 185.69][841.184, 448.216][931.035, 370.603]
[659.216, 261.294][728.31, 189.43][846.789, 452.615][936.051, 373.675]
[665.22, 264.936][733.278, 192.895][854.289, 457.154][941.892, 376.001]
[671.086, 270.712][737.241, 197.467][859.699, 462.461][946.602, 379.349]
[675.665, 275.208][741.56, 201.959][865.067, 467.487][950.838, 383.475]
[681.761, 280.712][748.686, 206.643][870.816, 473.117][956.603, 389.039]
[687.862, 286.304][757.085, 211.965][876.292, 477.934][961.803, 392.966]
[693.745, 291.169][765.633, 216.954][882.828, 482.502][965.791, 393.655]
[701.629, 299.305][769.445, 221.149][890.584, 488.086][975.687, 402.138]
[708.319, 304.902][779.139, 228.717][900.356, 497.572][982.445, 409.804]
[715.716, 310.574][786.823, 234.799][907.744, 503.919][989.86, 415.368]
[723.707, 314.202][792.117, 238.494][915.971, 508.067][999.005, 420.705]
[732.176, 317.386][801.147, 242.061][922.819, 510.185][1008.04, 424.652]
[741.843, 316.962][813.905, 243.135][935.904, 513.636][1020.18, 428.657]
[753.213, 313.466][827.669, 241.124][948.097, 511.649][1034.89, 427.411]
[767.782, 305.833][841.718, 233.181][959.718, 501.033][1051.97, 420.613]
[782.83, 292.758][857.519, 222.52][975.679, 489.458][1068.87, 409.616]
[799.232, 280.43][870.679, 208.538][993.935, 475.64][1085.76, 394.766]
[813.952, 265.617][886.115, 195.087][1009.16, 461.129][1101.66, 380.909]
