C1= C2= C3= C4= 
[1585, 291][1644, 233][1764, 452][1853, 387]
[842.1, 551.222][888.247, 506.361][939.163, 655.545][997.898, 618.778]
[844.462, 552.406][890.972, 508.436][942.625, 656.621][1000.87, 621.568]
[850.455, 555.411][900.72, 514.147][948.948, 659.884][1006.82, 624.119]
[857.55, 559.259][910.476, 519.827][956.324, 663.959][1012.73, 627.622]
[866.372, 566.379][916.946, 525.376][965.802, 669.967][1021.97, 634.57]
[876.332, 573.869][925.96, 531.936][977.158, 678.657][1034.02, 644.255]
[884.305, 579.929][934.645, 538.714][987.97, 687.992][1045.08, 653.184]
[893.52, 589.124][942.096, 544.404][997.097, 695.431][1055.28, 660.851]
[899.436, 592.431][948.091, 548.173][1004.98, 701.151][1063.69, 667.022]
[903.866, 597.174][951.43, 550.962][1009.49, 704.898][1068.91, 671.091]
[905.942, 599.229][953.826, 554.115][1012.5, 709.095][1071.01, 674.64]
[909.139, 607.325][954.97, 558.741][1013.54, 713.957][1072.5, 679.561]
[910.287, 615.131][953.972, 564.462][1014.17, 720.438][1071.75, 685.205]
[908.185, 620.468][952.818, 569.932][1012.26, 726.211][1069.92, 691.472]
[904.119, 622.408][948.063, 573.446][1009.51, 730.247][1066.08, 693.568]
[898.525, 619.577][943.694, 573.586][1004.93, 731.647][1059.81, 691.736]
[891.276, 614.669][940.28, 571.262][997.603, 727.125][1052.62, 687.028]
[886.788, 609.889][934.728, 566.46][991.899, 721.77][1047.04, 682.405]
[881.593, 604.344][928.42, 560.883][987.206, 715.771][1040.73, 676.408]
[877.042, 599.136][923.012, 555.926][981.321, 709.058][1034.76, 670.568]
[874.131, 596.23][920.017, 553.206][977.095, 704.989][1029.63, 665.742]
[870.219, 595.115][914.901, 552.223][971.892, 701.834][1024.6, 664.016]
[870.132, 601.135][913.034, 553.17][966.519, 701.126][1019.68, 661.832]
[867.835, 601.182][910.522, 553.889][963.605, 701.742][1015.97, 661.596]
[866.121, 600.903][910.675, 556.157][962.317, 703.096][1013.51, 662.873]
[866.041, 603.241][912.629, 560.753][961.175, 704.441][1012.64, 665.32]
[866.613, 605.603][916.794, 567.161][963.26, 708.363][1014.08, 669.812]
[868.854, 609.126][916.904, 571.489][963.531, 711.968][1017.05, 674.727]
[872.38, 613.533][918.189, 574.749][965.856, 715.017][1021.47, 679.364]
[876.871, 615.398][920.954, 577.135][971.2, 717.597][1026.42, 680.849]
[882.651, 619.94][924.544, 578.888][976.803, 719.253][1031.42, 682.803]
[887.12, 622.24][929.64, 580.169][981.159, 721.07][1034.73, 683.691]
[890.508, 623.298][931.812, 581.007][983.925, 722.09][1037.85, 684.563]
[893.652, 623.748][937.487, 583.874][987.477, 723.399][1041.96, 686.907]
[897.768, 625.466][941.556, 585.439][994.522, 727.533][1047.14, 690.399]
[903.163, 628.994][948.366, 589.41][1001.91, 732.66][1053.95, 695.599]
[909.492, 633.025][954.351, 592.903][1008.34, 737.639][1062.83, 701.781]
[915.425, 637.767][960.594, 596.647][1016.94, 744.834][1070.44, 707.889]
[921.625, 643.635][966.747, 600.588][1024.9, 752.592][1079.08, 714.801]
[930.304, 653.515][970.785, 605.811][1033.2, 761.038][1090.21, 724.606]
[939.415, 663.571][978.295, 611.633][1043.46, 770.257][1101.23, 734.6]
[945.939, 669.394][989.444, 619.793][1053.72, 779.756][1112.33, 744.969]
[953.017, 675.944][995.757, 625.865][1064.21, 789.972][1123.16, 753.821]
[959.344, 681.876][1003.8, 631.463][1074.25, 799.541][1133.73, 762.911]
[963.016, 684.957][1008.8, 634.583][1079.35, 805.14][1140.95, 767.848]
[962.704, 680.726][1009.23, 629.833][1081.81, 803.381][1143.89, 765.286]
[958.12, 667.036][1006.66, 618.385][1080.45, 793.563][1143.44, 755.719]
[951.981, 651.05][1001.48, 601.257][1075.82, 779.589][1139.19, 740.206]
[944.744, 637.245][995.52, 587.463][1071.36, 768.082][1133.82, 726.663]
[938.504, 629.187][988.232, 577.98][1065.77, 760.879][1128.96, 719.34]
[933.597, 627.091][983.638, 574.815][1061.53, 759.61][1124.96, 717.717]
[928.04, 626.96][979.465, 577.044][1057.59, 762.372][1119.45, 718.775]
[923.164, 630.707][973.897, 581.196][1052.11, 765.919][1114.18, 721.618]
[919.413, 634.796][971.316, 586.182][1047.54, 769.207][1108.61, 724.672]
[916.539, 638.853][965.306, 589.503][1043.68, 771.714][1104.26, 725.872]
[913.805, 640.565][962.429, 592.661][1040.4, 773.01][1100.31, 727.057]
[912.316, 642.46][961.684, 595.674][1038.16, 774.247][1096.1, 727.946]
[909.502, 643.056][958.865, 597.419][1034.15, 774.003][1090.3, 727.175]
[905.114, 642.07][956.181, 598.17][1027.37, 771.179][1083, 726.263]
[901.225, 641.584][950.452, 595.865][1020.47, 766.099][1076, 723.251]
[898.863, 640.056][945.225, 591.201][1013.76, 758.712][1069.81, 717.19]
[893.638, 631.383][941.512, 584.691][1008.9, 750.38][1063.63, 709.315]
[888.618, 622.131][937.093, 577.402][1002.46, 741.143][1056.48, 699.564]
[882.264, 611.88][933.216, 570.096][994.456, 730.06][1050.25, 690.095]
[877.176, 603.741][927.158, 561.631][986.669, 719.569][1042.69, 679.985]
[874.008, 595.606][922.652, 552.928][982.032, 708.785][1037.38, 669.774]
[874.602, 587.182][922.784, 545.773][980.09, 698.352][1035.79, 660.348]
[878.118, 580.628][926.232, 538.736][981.131, 689.726][1037.4, 653.059]
[882.109, 576.064][926.724, 534.069][984.414, 683.615][1039.98, 645.376]
[886.453, 576.258][928.673, 530.726][986.85, 678.963][1041.31, 641.786]
[888.708, 573.059][931.093, 528.803][986.791, 674.62][1042.12, 637.686]
[890.528, 571.169][933.078, 527.61][987.204, 672.243][1043.21, 636.049]
[893.693, 570.154][933.516, 526.842][989.334, 670.047][1045.3, 633.55]
[897.314, 569.331][938.225, 526.775][992.819, 669.553][1047.9, 632.514]
[899.543, 569.719][940.746, 527.737][994.715, 669.683][1050.26, 634.221]
[900.683, 570.761][941.277, 530.357][997.381, 671.734][1051.29, 636.903]
[901.557, 573.689][942.844, 534.785][998.614, 674.623][1051.54, 641.417]
[900.485, 574.966][943.197, 537.77][997.59, 679.092][1051.5, 645.103]
[899.64, 577.782][943.467, 540.154][996.246, 680.099][1050.36, 646.634]
[897.249, 578.322][943.097, 541.484][994.945, 681.572][1049.79, 647.916]
[895.401, 581.417][942.232, 543.142][993.117, 683.986][1049.4, 651.022]
[890.547, 583.582][936.69, 544.461][990.892, 687.953][1047.14, 654.353]
[886.195, 586.721][934.977, 548.381][988.593, 693.656][1045.1, 659.556]
[884.634, 593.806][937.742, 556.622][988.918, 702.162][1044.75, 666.788]
[883.42, 602.263][935.537, 563.067][989.179, 712.605][1045.65, 677.108]
[883.762, 611.62][934.465, 570.842][990.347, 723.477][1047.01, 688.168]
[884.098, 620.127][934.55, 578.42][991.871, 733.123][1048.69, 697.952]
[884.935, 627.951][934.028, 585.519][993.64, 742.422][1051.74, 707.652]
[886.226, 635.978][938.364, 594.754][994.75, 750.103][1053.84, 715.64]
[889.049, 641.471][936.45, 597.662][997.092, 754.39][1056.92, 718.389]
[892.679, 641.582][938.203, 598.433][1000.91, 755.006][1060.69, 718.702]
[897.51, 641.911][942.171, 598.402][1003.55, 753.395][1063.59, 718.021]
[900.624, 638.163][944.926, 595.838][1006.71, 749.876][1065.76, 715.218]
[904.137, 636.275][944.997, 592.556][1007.94, 744.977][1066.51, 709.708]
[906.188, 633.225][946.741, 589.308][1009.39, 740.482][1066.43, 706.178]
[907.17, 630.818][948.363, 586.754][1007.89, 735.811][1065.19, 702.539]
[906.112, 626.837][950.707, 585.83][1006.68, 731.839][1062.45, 697.339]
[906.388, 628.579][949.607, 583.92][1004.85, 728.749][1059.17, 695.3]
[903.71, 623.594][949.311, 582.992][1001.69, 725.769][1055.46, 692.845]
[899.865, 619.978][945.591, 580.216][997.525, 722.039][1051.47, 689.504]
[895.734, 616.317][941.843, 577.194][992.596, 718.312][1047.54, 686.356]
[891.396, 613.777][937.226, 573.706][987.095, 714.604][1043.11, 682.223]
[887.786, 610.144][933.393, 570.225][981.249, 709.337][1037.53, 678.14]
[884.865, 607.825][929.343, 566.759][976.541, 705.722][1031.79, 675.168]
[882.496, 606.456][925.559, 565.118][974.393, 704.282][1029.51, 673.473]
[880.773, 605.465][922.798, 563.927][974.025, 704.431][1027.86, 673.133]
[878.924, 604.742][920.756, 563.634][970.886, 702.833][1025.51, 672.615]
[877.553, 605.083][920.399, 564.59][968.837, 703.099][1023.78, 672.256]
[876.007, 605.966][921.357, 566.514][966.81, 702.523][1022.28, 672.621]
[874.874, 606.962][917.018, 566.309][966.474, 703.277][1020.93, 671.805]
[873.497, 608.047][914.313, 566.747][964.601, 704.487][1019.99, 672.365]
[872.509, 609.763][913.737, 568.249][962.69, 705.762][1018.24, 673.702]
[870.66, 611.106][911.936, 568.858][961.288, 706.783][1016.38, 673.916]
[868.135, 610.728][910.602, 569.341][959.132, 706.747][1015.02, 675.253]
[865.676, 613.023][909.079, 572.023][956.984, 709.047][1012.35, 677.183]
[862.761, 616.226][906.606, 575.811][954.053, 713.146][1009.87, 680.419]
[861.727, 620.123][904.768, 580.443][954.453, 718.609][1010.04, 684.354]
[862.735, 623.682][906.588, 584.566][956.583, 723.675][1012.29, 689.677]
[865.896, 626.958][910.377, 588.842][961.762, 728.405][1016.69, 693.754]
[870.696, 631.732][914.228, 592.087][967.548, 733.726][1023.6, 698.004]
[877.88, 635.606][918.105, 595.057][976.051, 738.581][1032.12, 702.334]
[885.749, 639.422][928.002, 598.457][985.509, 744.01][1041.87, 707.938]
[893.633, 643.809][937.189, 601.651][996.074, 750.521][1052.66, 714.592]
[904.339, 649.689][947.168, 605.736][1007.66, 757.147][1065.59, 723.091]
[914.03, 655.644][958.612, 610.921][1019.69, 765.337][1078.9, 730.996]
[926.035, 662.757][969.949, 616.009][1033.18, 774.444][1094.25, 740.173]
[938.545, 669.793][983.663, 622.082][1047.94, 784.122][1111.28, 750.769]
[950.818, 676.745][995.138, 627.174][1063.33, 793.919][1128.1, 760.987]
[962.714, 682.746][1007.57, 632.302][1077.37, 802.141][1144.42, 769.827]
[972.957, 687.191][1017.63, 636.44][1089.98, 809.599][1157.55, 776.882]
[982.289, 691.576][1027.69, 640.043][1101.94, 816.816][1169.29, 782.92]
[989.589, 695.233][1037.55, 644.866][1112.02, 823.409][1180.3, 788.605]
[996.102, 699.035][1044.31, 648.157][1121.19, 829.985][1189.58, 795.057]
[1002.57, 703.518][1048.64, 651.404][1130.79, 836.825][1198.95, 798.931]
[1008.95, 707.921][1055.67, 655.454][1138.93, 842.957][1208.31, 803.93]
[1015.04, 711.545][1061.95, 659.426][1147.95, 849.487][1216.22, 807.895]
[1020.66, 715.055][1065.7, 662.937][1156.91, 855.462][1224, 811.906]
[1025.75, 718.961][1071.07, 667.159][1164.18, 861.734][1230.63, 816.985]
[1030.32, 723.369][1075.28, 671.84][1170.84, 868.667][1237.05, 821.913]
[1035.33, 730.056][1080.01, 677.606][1177.1, 875.222][1242.83, 827.81]
[1040.59, 735.005][1083.62, 683.581][1184.36, 882.258][1247.71, 834.383]
[1045.08, 740.017][1088.56, 689.125][1189.6, 888.376][1252.25, 841.943]
[1050.17, 745.525][1093.72, 695.331][1195.8, 895.28][1257.35, 849.116]
[1054.96, 750.719][1097.15, 701.072][1200.81, 902.04][1262.94, 856.396]
[1059.52, 756.22][1100.09, 705.862][1206.01, 907.523][1268.3, 861.74]
[1063.24, 760.173][1102.86, 709.841][1208.69, 911.352][1271.69, 865.206]
[1065.64, 761.418][1106.26, 711.397][1211.59, 912.092][1272.59, 867.687]
[1066.17, 756.279][1107.01, 707.917][1210.19, 904.533][1270.22, 862.05]
[1062.34, 741.342][1102.22, 692.848][1204.8, 888.791][1267.19, 844.692]
[1058.7, 717.972][1099.27, 668.804][1201.64, 865.633][1265.04, 820.56]
[1055.09, 696.467][1095.64, 646.484][1197.79, 843.389][1262.25, 797.566]
[1051.98, 679.029][1093.38, 628.131][1194.42, 826.17][1261.13, 780.653]
[1052.31, 668.506][1095.83, 615.753][1194.23, 815.783][1262.1, 770.806]
[1055.27, 666.946][1102.43, 613.925][1197.89, 815.432][1267.49, 770.888]
[1062.06, 673.387][1111.46, 621.9][1208.36, 830.554][1278.14, 783.186]
[1074.68, 690.963][1126.93, 642.695][1225.81, 855.954][1296.28, 809.297]
[1089.31, 717.305][1141.12, 670.364][1247.82, 892.5][1316.47, 842.965]
[1103.73, 747.561][1156.6, 702.488][1270.11, 935.041][1338.48, 882.174]
[1116.94, 783.115][1174.6, 738.037][1292.74, 979.659][1359.75, 923.674]
[1122.79, 789.222][1181.43, 744.484][1301.33, 989.528][1368.45, 932.638]
[1128.77, 795.469][1188.43, 751.077][1310.11, 999.621][1377.35, 941.806]
[1134.75, 801.701][1195.4, 757.656][1318.87, 1009.69][1386.22, 950.953]
[1140.87, 808.094][1202.56, 764.404][1327.85, 1020.02][1395.33, 960.336]
[1146.67, 814.142][1209.33, 770.787][1336.35, 1029.79][1403.94, 969.211]
[1152.41, 820.136][1216.04, 777.115][1344.78, 1039.48][1412.48, 978.01]
[1158.26, 826.244][1222.87, 783.562][1353.36, 1049.35][1421.18, 986.974]
[1164.28, 832.524][1229.9, 790.191][1362.19, 1059.49][1430.12, 996.191]
[1170.6, 839.12][1237.29, 797.154][1371.46, 1070.15][1439.52, 1005.87]
[1176.29, 845.057][1243.93, 803.42][1379.81, 1079.74][1447.97, 1014.58]
[1182.14, 851.165][1250.77, 809.867][1388.39, 1089.61][1456.67, 1023.55]
[1188.06, 857.347][1257.69, 816.393][1397.08, 1099.6][1465.47, 1032.62]
[1193.83, 863.369][1264.43, 822.749][1405.54, 1109.33][1474.05, 1041.46]
[1199.68, 869.467][1271.26, 829.186][1414.11, 1119.19][1482.73, 1050.41]
[1205.56, 875.61][1278.13, 835.67][1422.75, 1129.11][1491.48, 1059.43]
[1211.5, 881.811][1285.07, 842.216][1431.46, 1139.13][1500.32, 1068.53]
[1217.15, 887.702][1291.67, 848.434][1439.74, 1148.65][1508.71, 1077.17]
[1223.5, 894.33][1299.09, 855.43][1449.06, 1159.36][1518.15, 1086.9]
[992.31, 937.898][1034.94, 901.591][1118.26, 1084.55][1201.36, 1073.11]
[987.459, 945.764][1029.54, 909.901][1111.52, 1090.67][1195.37, 1081.12]
[982.54, 953.741][1024.07, 918.33][1104.69, 1096.87][1189.3, 1089.25]
[977.733, 961.536][1018.72, 926.565][1098.01, 1102.94][1183.36, 1097.2]
[973.043, 969.142][1013.5, 934.602][1091.5, 1108.85][1177.57, 1104.95]
[968.343, 976.762][1008.27, 942.653][1084.97, 1114.78][1171.76, 1112.71]
[963.464, 984.674][1002.84, 951.012][1078.19, 1120.93][1165.74, 1120.78]
[958.743, 992.33][997.585, 959.101][1071.64, 1126.89][1159.91, 1128.58]
[954.013, 1000][992.322, 967.205][1065.07, 1132.86][1154.06, 1136.4]
[949.114, 1007.94][986.871, 975.598][1058.26, 1139.04][1148.01, 1144.49]
[944.325, 1015.71][981.542, 983.803][1051.61, 1145.08][1142.1, 1152.41]
[938.831, 1024.62][975.429, 993.216][1043.98, 1152.01][1135.31, 1161.49]
[934.138, 1032.23][970.207, 1001.26][1037.46, 1157.93][1129.52, 1169.24]
[929.395, 1039.92][964.929, 1009.38][1030.87, 1163.91][1123.66, 1177.08]
[924.734, 1047.48][959.742, 1017.37][1024.4, 1169.79][1117.9, 1184.78]
[919.974, 1055.2][954.445, 1025.52][1017.79, 1175.8][1112.02, 1192.65]
[915.124, 1063.06][949.049, 1033.83][1011.05, 1181.92][1106.03, 1200.66]
[910.221, 1071.01][943.593, 1042.23][1004.24, 1188.1][1099.98, 1208.77]
[905.253, 1079.07][938.065, 1050.75][997.341, 1194.37][1093.84, 1216.98]
[900.362, 1087][932.623, 1059.12][990.548, 1200.54][1087.8, 1225.06]
[895.68, 1094.59][927.414, 1067.14][984.045, 1206.44][1082.02, 1232.8]
[890.911, 1102.33][922.106, 1075.32][977.42, 1212.46][1076.13, 1240.68]
[886.151, 1110.04][916.809, 1083.47][970.809, 1218.46][1070.25, 1248.55]
[881.354, 1117.82][911.472, 1091.69][964.146, 1224.51][1064.32, 1256.47]
[876.365, 1125.91][905.92, 1100.24][957.217, 1230.81][1058.16, 1264.72]
[871.561, 1133.7][900.575, 1108.47][950.544, 1236.87][1052.23, 1272.66]
[866.705, 1141.58][895.171, 1116.79][943.8, 1242.99][1046.23, 1280.68]
[991.356, 895.964][1046.73, 853.059][1150.41, 1079.04][1208.09, 1021.76]
[993.077, 878.875][1048.46, 836.862][1150.53, 1062.48][1206.92, 1002.54]
[992.105, 867.05][1048.36, 825.724][1149.56, 1050.34][1204.11, 988.659]
[991.534, 861.606][1041.31, 813.643][1144.74, 1037.82][1199.84, 977.022]
[986.836, 849.97][1033.58, 802.875][1137.88, 1024.32][1192.71, 965.308]
[981.096, 839.886][1026.26, 792.827][1131.47, 1012.59][1184.64, 953.992]
[975.663, 831.303][1019.08, 784.874][1123.77, 1002.18][1176.6, 944.227]
[969.769, 822.489][1015.95, 780.071][1117.59, 994.007][1169.6, 936.584]
[965.896, 818.288][1010.42, 775.459][1112.9, 988.241][1164.04, 931.283]
[962.514, 816.365][1010.19, 774.68][1108.02, 984.528][1160.03, 928.874]
[959.45, 813.969][1005.75, 773.159][1104.97, 982.812][1157.12, 927.609]
[957.213, 812.356][1002.46, 772.21][1103.05, 981.733][1155.04, 926.901]
[956.148, 811.545][999.997, 771.026][1102.83, 980.753][1153.54, 925.929]
[957.811, 810.856][1000.3, 770.328][1104.85, 979.644][1154.91, 924.846]
[963.368, 813.006][1004.56, 770.701][1110.4, 981.483][1161.47, 926.44]
[975.323, 820.28][1018.45, 776.89][1125.86, 991.161][1176.27, 932.406]
[992.778, 829.621][1037.14, 786.574][1148.06, 1005.58][1198.28, 946.348]
[1017.13, 841.827][1061.86, 796.427][1179.78, 1021.64][1229.32, 962.674]
[1020.45, 841.903][1065.08, 796.259][1184.31, 1022.49][1233.37, 963.045]
[1023.75, 841.978][1068.29, 796.091][1188.83, 1023.34][1237.41, 963.413]
[1081.28, 853.551][1126.78, 804.599][1262.66, 1045.49][1312.37, 981.969]
[1118.97, 849.04][1163.22, 800.132][1307.33, 1045.83][1355.87, 974.656]
[1146.97, 833.934][1192.03, 785.673][1338.7, 1032.66][1390.64, 962.942]
[1168.04, 813.052][1213.36, 765.859][1361.45, 1012.17][1416.99, 943.488]
[1184.28, 789.617][1230.97, 742.616][1378.84, 988.391][1436.4, 921.666]
[1199.37, 766.168][1246.79, 717.867][1393.81, 963.744][1453.73, 898.512]
[1212.62, 741.668][1260.59, 691.816][1407.44, 938.854][1470.29, 871.903]
[1226.5, 719.521][1274.31, 666.76][1420.11, 914.648][1486.65, 850.123]
[1240.22, 698.582][1289.35, 644.159][1433.39, 894.085][1501.6, 827.715]
[1252.9, 680.583][1303.91, 624.331][1446.47, 876.025][1516.78, 811.145]
[1263.39, 665.139][1314.09, 607.533][1456.83, 860.754][1526.66, 792.714]
[1297.77, 644.975][1347.63, 587.248][1495.63, 837.488][1565.31, 769.645]
[1327.27, 630.702][1375.88, 570.018][1524.72, 818.759][1595.11, 752.54]
[1345.52, 617.409][1394.25, 555.628][1544.79, 805.519][1616.15, 738.933]
[1360.53, 606.471][1409.37, 543.788][1561.31, 794.626][1633.47, 727.738]
[1375.64, 595.468][1424.57, 531.877][1577.93, 783.667][1650.89, 716.476]
[1391.01, 584.267][1440.05, 519.752][1594.84, 772.512][1668.63, 705.011]
[1406.45, 573.018][1455.59, 507.575][1611.83, 761.309][1686.43, 693.497]
[1422.5, 561.33][1471.74, 494.922][1629.49, 749.668][1704.94, 681.533]
[1437.82, 550.166][1487.17, 482.837][1646.35, 738.55][1722.61, 670.106]
[1453.2, 538.96][1502.65, 470.706][1663.27, 727.389][1740.36, 658.636]
[1281.18, 671.767][1333.1, 616.409][1471.14, 872.928][1544.32, 811.442]
[1244.02, 714.76][1294.74, 660.89][1431.84, 918.557][1501.57, 857.373]
[1226.14, 748.933][1274.49, 692.085][1413.71, 952.298][1481.51, 890.183]
[1214.09, 778.544][1264.94, 720.871][1403.14, 980.739][1468.82, 920.034]
[1205.93, 806.844][1256.02, 745.859][1395.99, 1007.94][1459.92, 947.578]
[1198.63, 830.249][1250.82, 770.134][1390.87, 1032.6][1453.55, 972.77]
[1197.03, 837.315][1249.46, 776.872][1389.61, 1040.26][1452.08, 980.645]
[1195.34, 844.801][1248.02, 784.01][1388.28, 1048.39][1450.52, 988.987]
[1193.72, 851.932][1246.64, 790.811][1387.01, 1056.12][1449.04, 996.935]
[1187.88, 867.908][1240.51, 809.426][1378.46, 1069.12][1438.97, 1011.52]
[1182.26, 869.801][1232.91, 814.78][1369.71, 1072.27][1428.36, 1008]
[1178.2, 874.371][1226.33, 816.774][1362.42, 1072.31][1420.87, 1006.32]
[1174.84, 870.803][1219.05, 815.857][1356.23, 1068.81][1415.18, 1004.48]
[1172.48, 866.239][1216.01, 813.2][1351.54, 1063.68][1409.35, 996.305]
[1170.84, 860.792][1218.64, 812.136][1348.2, 1058.7][1406.96, 991.462]
[1170.33, 858.725][1216.67, 808.643][1347.04, 1054.35][1405.36, 989.87]
[1169.94, 855.051][1215.15, 805.934][1344.97, 1050.97][1402.36, 984.2]
[1169.98, 852.825][1218.16, 805.537][1344.14, 1048.11][1402.34, 984.591]
[1170.11, 850.685][1220.84, 805.635][1344.8, 1046.94][1403.05, 985.327]
[1170.29, 849.19][1222.69, 805.535][1345.15, 1046.2][1404.02, 986.038]
[1170.54, 847.6][1225.64, 806.41][1345.84, 1046.05][1405.21, 986.706]
[1171.4, 847.085][1228.26, 806.865][1345.96, 1046.64][1407.43, 987.61]
[1173.85, 849.445][1229.46, 806.499][1349.57, 1048.41][1411.81, 991.321]
[1175.22, 848.906][1231.84, 808.387][1349.28, 1049.12][1416.96, 995.798]
[1176.89, 849.837][1232.56, 809.45][1351.42, 1052.16][1420.73, 999.726]
[1178.81, 853.863][1234.56, 811.521][1354.3, 1054.93][1422.25, 1001.13]
[1179.75, 856.014][1232.69, 809.555][1357.71, 1054.38][1423.72, 999.201]
[1180.49, 856.692][1228.97, 806.756][1358.11, 1052.97][1424.87, 995.271]
[1178.79, 855.715][1232.09, 807.934][1357.85, 1053.23][1422.92, 994.995]
[1176.35, 857.443][1229.1, 808.767][1352.54, 1052.78][1420.55, 996.694]
[1174.48, 860.996][1226.22, 809.909][1351.3, 1056.37][1417.86, 999.362]
[1171.93, 862.181][1225.47, 812.957][1346.97, 1057.31][1415.54, 1001.58]
[1170.57, 864.147][1224.35, 815.228][1345.68, 1059.1][1414.06, 1002.05]
[1168.43, 862.988][1221.24, 815.731][1342.19, 1058.67][1412.12, 1003.16]
[1166.81, 862.604][1219.15, 814.921][1340.67, 1059.43][1411.21, 1000.82]
[1165.63, 865.619][1216.47, 814.754][1341.3, 1061.91][1412.28, 1004.32]
[1164.74, 866.77][1217.27, 816.293][1341.83, 1064.08][1412.56, 1006.99]
[1164.11, 867.006][1218.24, 818.561][1341.73, 1066.25][1413.4, 1010.41]
[1163.67, 868.847][1219.62, 820.836][1344.59, 1069.01][1411.77, 1011.54]
[1163.38, 870.2][1217.26, 820.787][1346.27, 1070.49][1412.56, 1013.77]
[1163.8, 871.438][1217.51, 822.389][1346.75, 1071.81][1411.18, 1014.8]
[1164.17, 873.204][1218.03, 823.566][1348.3, 1073.05][1410.43, 1014.93]
[1163.92, 873.3][1219.64, 824.96][1348.65, 1074.47][1410.47, 1016.66]
[1163.18, 872.723][1217.11, 824.219][1347.46, 1074.62][1410.53, 1017.93]
[1162.67, 872.743][1217.84, 824.694][1344.53, 1073.42][1408, 1016.12]
[1162.31, 874.16][1217.85, 825.002][1342, 1072.43][1405.79, 1014.96]
[1162.05, 875.522][1214.05, 822.864][1341.52, 1071.34][1402.92, 1013.13]
[1160.78, 873.501][1211.25, 821.103][1339.79, 1069.78][1400.28, 1011.32]
[1159.84, 871.627][1211.45, 820.879][1338.8, 1069.42][1398.32, 1009.91]
[1159.16, 869.868][1210.79, 820.679][1337.5, 1068.26][1396.6, 1008.22]
[1158.1, 868.492][1210.9, 821.068][1335.99, 1067.63][1394.77, 1007.49]
[1156.74, 865.714][1210.15, 820.786][1330.87, 1064][1392.55, 1002.36]
[1156.29, 866.396][1209.89, 820.549][1331.78, 1064.31][1392.02, 1003.23]
[1155.43, 866.349][1207.2, 819.199][1332.01, 1064.54][1391.73, 1004.2]
[1154.24, 865.457][1204.87, 818.145][1331.66, 1065][1390.43, 1004.67]
[1152.24, 863.072][1202.85, 817.323][1330.33, 1065.07][1389.5, 1004.75]
[1151.27, 863.773][1200.17, 816.683][1328.45, 1064.55][1388.24, 1003.67]
[1150.04, 862.629][1198.19, 816.188][1325.11, 1062.73][1386.8, 1003.98]
[1149.12, 863.167][1198.7, 816.94][1325.12, 1063.59][1385.18, 1003.66]
[1146.73, 861.029][1197.14, 817.527][1322.6, 1062.83][1383.96, 1003.7]
[1145.54, 861.671][1197.47, 818.544][1319.92, 1062.54][1382.56, 1003.73]
[1144.07, 860.751][1196.89, 819.333][1318.43, 1062.88][1381.51, 1004.05]
[1143.61, 861.769][1200.51, 821.63][1318.83, 1062.87][1380.52, 1004.29]
[1143.29, 863.699][1199.37, 821.691][1318.62, 1062.87][1380.1, 1004.48]
[1143.1, 863.778][1198.81, 821.72][1319.09, 1063.15][1380.12, 1004.63]
[1142.43, 862.42][1198.4, 821.159][1317.8, 1062.8][1379.06, 1003.89]
[1141.95, 861.081][1198.11, 820.711][1317.98, 1064.25][1378.56, 1003.61]
[1142.23, 861.484][1199.94, 821.485][1317.35, 1063.65][1377.98, 1003.39]
[1142.49, 862.656][1199.39, 821.503][1318.34, 1063.19][1377.88, 1003.51]
[1142.15, 861.864][1201.82, 823.211][1317.43, 1062.84][1377.27, 1003.04]
[1142.49, 862.107][1200.02, 822.247][1317.9, 1062.56][1376.84, 1002.68]
[1142.79, 862.302][1202.06, 823.193][1318.88, 1063.49][1376.85, 1002.4]
[1143.03, 863.032][1202.8, 823.356][1318.79, 1064.23][1378.59, 1003.05]
[1143.84, 864.764][1198.75, 821.139][1318.48, 1064.79][1377.98, 1002.7]
[1143.91, 866.115][1198.81, 821.153][1317.96, 1063.77][1378.7, 1003.3]
[1143.41, 863.923][1198.9, 821.157][1317.91, 1064.43][1379.61, 1003.77]
[1143.05, 862.222][1200.44, 821.741][1316.72, 1063.48][1378.57, 1002.97]
[1143.96, 863.543][1199.9, 821.601][1318.47, 1064.21][1377.22, 998.848]
[1144.68, 863.686][1197.77, 820.906][1317.54, 1063.6][1376.82, 999.203]
[1145.24, 864.656][1195.01, 819.798][1318.27, 1063.14][1376.25, 1000.35]
[1145.1, 865.709][1193.99, 820.092][1319.42, 1063.06][1375.79, 1001.25]
[1145.58, 867.065][1197.34, 822.053][1319.19, 1063.01][1375.81, 1001.96]
[1145.38, 867.232][1196.49, 821.835][1320.16, 1064.41][1376.41, 1002.79]
[1145.2, 868.021][1195.44, 821.677][1321.23, 1065.55][1378.63, 1004.07]
[1145.08, 868.587][1194.68, 821.533][1321.78, 1066.74][1380.45, 1005.07]
[1144.4, 868.04][1195.09, 822.007][1321.89, 1067.59][1379.44, 1005.18]
[1143.9, 867.322][1192.77, 821.182][1320.5, 1067.62][1379.27, 1005.56]
[1143.53, 868.503][1194.82, 822.877][1319.45, 1067.33][1378.57, 1005.82]
[1143.26, 869.111][1197.55, 825.319][1318.36, 1067.11][1377.17, 1005.73]
[1143.05, 871.306][1200.24, 827.779][1317.53, 1066.93][1376.38, 1006.81]
