C1= C2= C3= C4= 
[1173, 356][1228, 313][1302, 487][1368, 435]
[780.783, 685.937][829.394, 636.756][882.039, 793.478][939.849, 750.632]
[787.176, 682.952][834.665, 633.812][889.043, 790.873][945.193, 744.693]
[794.278, 681.089][841.811, 631.102][896.298, 789.261][952.365, 742.341]
[800.982, 679.627][848.546, 629.278][903.123, 788][955.58, 735.477]
[806.474, 677.771][853.198, 627.745][911.621, 788.605][961.636, 735.39]
[813.415, 681.102][858.055, 626.085][918.212, 789.412][967.564, 734.854]
[818.435, 677.684][863.246, 623.801][924.655, 788.071][972.983, 733.434]
[823.099, 673.216][868.897, 620.195][931.326, 785.245][978.238, 729.628]
[829.485, 671.262][873.432, 613.945][935.431, 780.14][982.16, 723.517]
[830.584, 662.513][879.606, 608.683][939.432, 774.51][984.608, 716.303]
[830.654, 654.64][878.881, 599.395][939.653, 766.67][984.85, 707.875]
[830.371, 648.573][877.39, 590.216][937.956, 759.108][984.715, 701.138]
[829.411, 640.269][878.732, 582.782][938.234, 752.28][985.048, 693.814]
[828.618, 633.29][877.659, 577.081][939.577, 748.214][986.442, 689.966]
[827.195, 629.458][880.427, 576.63][939.158, 746.577][986.102, 687.091]
[824.785, 623.892][877.39, 574.834][935.122, 745.568][984.499, 686.065]
[821.993, 622.659][872.632, 574.742][933.702, 746.06][982.027, 687.446]
[818.876, 623.147][869.446, 574.91][930.728, 747.215][979.132, 688.152]
[815.832, 625.264][867.215, 576.75][928.048, 748.292][976.526, 690.385]
[811.716, 627.945][862.254, 578.616][924.184, 750.991][972.726, 692.829]
[806.764, 628.643][857.52, 580.138][921.17, 752.847][969.18, 695.084]
[803.784, 631.337][853.818, 580.211][919.395, 755.827][966.993, 696.905]
[801.222, 632.707][852.474, 581.019][918.908, 758.239][965.901, 698.741]
[802.316, 639.564][852.71, 583.591][918.548, 761.353][965.692, 701.452]
[801.46, 640.749][851.487, 585.658][918.581, 764.926][965.566, 704.166]
[799.632, 642.549][849.964, 588.436][919.196, 769.148][965.765, 706.85]
[799.427, 645.445][848.514, 589.439][919.679, 771.531][966.229, 708.944]
[799.935, 647.398][848.653, 590.252][921.242, 773.321][967.794, 711.445]
[801.576, 645.938][850.023, 590.903][923.598, 775.188][971.346, 713.61]
[803.73, 644.22][853.734, 591.406][926.303, 776.631][975.27, 714.989]
[806.889, 643.783][856.92, 590.629][930.7, 776.486][979.428, 715.117]
[809.337, 642.27][859.681, 588.853][934.661, 775.745][983.202, 714.305]
[810.604, 642.6][862.063, 588.692][936.705, 776.273][984.807, 713.631]
[809.221, 642.57][860.947, 588.58][936.766, 777.532][985.41, 715.149]
[808.135, 644.333][860.371, 589.681][937.125, 780.619][985.897, 718.138]
[809.054, 647.187][861.949, 591.747][937.518, 782.261][988.459, 721.231]
[811.521, 646.411][865.202, 592.15][941.892, 783.459][992.712, 722.073]
[812.199, 648.433][865.575, 594.788][939.844, 787.196][994.643, 726.427]
[813.869, 651.138][867.003, 596.801][943.187, 790.893][998.692, 730.599]
[815.131, 655.814][867.195, 599.493][943.957, 795.121][999.686, 733.45]
[816.079, 659.396][867.601, 600.966][945.951, 798.604][1001.54, 736.455]
[816.195, 661.236][870.214, 603.235][948.301, 801.197][1003.45, 739.27]
[818.916, 664.399][871.932, 603.799][951.267, 803.154][1006.07, 740.521]
[820.648, 663.168][873.753, 603.847][951.635, 804.157][1009.07, 741.586]
[821.321, 662.123][876.532, 605.282][954.431, 805.94][1011.5, 742.551]
[821.818, 663.928][879.238, 606.956][956.259, 807.854][1013.04, 743.839]
[821.536, 663.758][878.567, 607.281][957.221, 809.727][1013.74, 745.254]
[821.29, 663.589][879.466, 608.374][955.859, 811.392][1014.49, 747.161]
[820.473, 664.576][879.215, 609.167][957.356, 812.858][1014.68, 748.244]
[820.385, 664.688][878.65, 609.125][958.703, 813.262][1014.99, 748.662]
[820.896, 666.23][877.898, 609.077][958.844, 813.541][1015.19, 749.547]
[818.892, 665.296][875.184, 609.573][956.789, 813.041][1012.88, 749.531]
[817.317, 665.396][873.635, 609.893][955.113, 812.23][1010.99, 748.808]
[818.456, 667.197][873.012, 609.501][954.066, 810.631][1009.77, 748.168]
[819.325, 666.477][873.112, 608.573][953.814, 808.157][1009.08, 747.022]
[820.895, 666.501][874.38, 607.84][953.014, 805.615][1008.53, 745.22]
[822.398, 665.27][875.654, 606.636][952.66, 801.789][1008.68, 742.86]
[823.543, 662.154][876.629, 605.68][951.453, 798.187][1007.85, 740.081]
[824.349, 662.457][878.528, 606.137][950.504, 795.465][1005.67, 735.228]
[824.942, 662.384][880.864, 606.482][949.172, 792.799][1004.59, 733.327]
[825.94, 661.125][880.792, 604.94][949.654, 790.233][1003.77, 731.33]
[826.696, 659.553][880.12, 603.148][949.728, 787.674][1003.74, 730.405]
[828.445, 658.043][880.766, 600.562][951.595, 785.461][1003.43, 726.424]
[830.301, 657.818][881.198, 598.025][950.021, 781.213][1003.8, 723.491]
[831.071, 653.501][881.792, 594.338][950.304, 776.275][1004.99, 719.839]
[832.174, 649.971][883.376, 590.424][951.402, 772.667][1006.18, 716.003]
[832.591, 645.43][883.525, 587.075][951.381, 768.502][1007.48, 712.938]
[835.466, 641.434][889.118, 584.405][952.654, 762.95][1010.48, 709.568]
[838.193, 637.935][891.366, 580.634][955.61, 760.086][1013.1, 706.006]
[840.123, 636.16][895.247, 579.309][957.824, 758.595][1015.68, 704.238]
[841.17, 634.411][897.658, 578.822][960.197, 759.151][1017.3, 703.855]
[841.926, 634.384][900.952, 579.715][961.615, 759.264][1018.78, 703.59]
[843.021, 633.855][900.571, 578.645][962.919, 759.467][1019.83, 703.804]
[843.814, 632.599][902.94, 579.076][964.479, 759.073][1021.18, 703.714]
[844.918, 633.551][901.632, 577.118][965.585, 758.907][1022.13, 703.467]
[845.72, 634.334][900.571, 577.149][967.585, 760.326][1023.11, 704.52]
[845.677, 634.11][899.382, 576.943][969.066, 761.2][1023.8, 705.702]
[846.15, 635.214][902.851, 579.853][968.919, 761.964][1024.25, 706.694]
[846.451, 636.12][900.689, 579.762][969.63, 763.504][1024.83, 707.805]
[847.239, 637.453][900.164, 580.918][969.235, 764.132][1025.23, 708.695]
[847.172, 639.424][899.694, 583.052][969.751, 766.161][1024.87, 710.618]
[847.071, 640.966][902.903, 586.523][969.8, 767.449][1023.63, 711.219]
[846.938, 641.561][902.01, 587.394][970.683, 769.36][1024.14, 713.2]
[847.403, 641.416][902.792, 588.056][971.021, 769.628][1024.2, 713.521]
[847.704, 640.089][904.542, 587.935][971.819, 769.217][1023.89, 712.545]
[847.293, 637.243][901.592, 585.392][972.697, 768.287][1023.32, 711.178]
[846.933, 635.38][900.186, 582.82][972.398, 766.657][1022.85, 709.219]
[847.225, 634.3][902.113, 581.474][971.804, 764.513][1023.07, 708.043]
[847.421, 631.401][900.242, 578.658][972.217, 762.29][1022.61, 705.055]
[847.554, 630.412][902.718, 577.725][972.51, 760.603][1022.56, 702.478]
[847.63, 629.407][902.485, 575.234][972.699, 759.651][1023.11, 700.546]
[847.666, 629.294][901.976, 573.362][972.51, 758.657][1023.82, 700.632]
[847.67, 628.967][903.384, 573.206][972.331, 757.948][1024.05, 699.247]
[847.665, 627.502][904.474, 572.495][972.18, 757.416][1024.84, 700.346]
[848.233, 628.641][905.241, 573.61][973.238, 758.342][1026.01, 700.387]
[848.649, 629.855][905.49, 575.415][974.324, 760.299][1026.27, 701.675]
[848.942, 630.216][904.438, 578.031][973.01, 763.02][1026.13, 704.498]
[848.549, 632.608][903.615, 581.233][973.184, 766.896][1026.31, 708.458]
[848.231, 636.816][902.079, 584.85][974.186, 771.903][1025.82, 712.351]
[847.683, 639.726][901.196, 588.476][974.049, 775.988][1025.44, 715.594]
[846.958, 644.646][899.621, 591.571][973.344, 779.137][1024.84, 718.687]
[846.388, 648.761][899.294, 593.951][971.88, 780.945][1024.36, 721.063]
[845.947, 651.54][898.758, 595.086][972.241, 782.518][1024.29, 723.095]
[845.617, 654.081][898.678, 596.4][971.613, 783.841][1023.63, 724.186]
[845.366, 655.71][900.415, 597.989][970.831, 784.237][1023.42, 725.302]
[846.375, 659.217][899.372, 597.912][970.83, 784.427][1023.56, 726.349]
[845.963, 659.096][899.472, 598.357][970.539, 785.07][1023.67, 726.161]
[845.646, 658.655][898.66, 598.072][970.614, 785.531][1023.76, 726.874]
[844.223, 657.284][897.162, 598.945][970.976, 787.556][1023.83, 728.204]
[843.085, 660.521][897.784, 602.73][971.869, 793.789][1023.27, 732.057]
[840.507, 662.34][894.45, 606.492][970.157, 798.999][1021.67, 737.013]
[838.558, 666.953][891.337, 611.692][968.565, 805.292][1021.05, 743.707]
[838.846, 674.006][889.253, 616.24][967.935, 810.075][1021.46, 748.805]
[840.591, 678.334][893.315, 621.296][971.001, 814.961][1024.15, 754.245]
[843.414, 684.177][895.291, 625.068][973.359, 819.16][1027.38, 759.462]
[844.43, 685.044][898.588, 630.202][973.414, 824.6][1029.28, 764.517]
[845.796, 687.563][898.496, 635.712][972.855, 830.309][1030.41, 770.224]
[848.581, 693.965][900.744, 641.476][976.194, 835.901][1032.98, 776.399]
[853.615, 697.31][905.661, 644.603][982.526, 837.712][1037.26, 778.95]
[858.644, 700.344][909.44, 646.288][986.809, 838.366][1039.65, 778.427]
[863.602, 704.489][913.738, 648.507][989.149, 837.741][1041.69, 778.637]
[867.357, 705.207][918.157, 649.48][992.921, 837.392][1044.08, 778.35]
[871.859, 706.699][922.897, 650.011][996, 836.921][1046.39, 777.924]
[874.037, 707.084][924.978, 651.97][997.1, 836.399][1047.21, 777.433]
[875.252, 707.497][925.818, 654.507][997.452, 837.84][1046.74, 778.607]
[875.803, 713.158][925.528, 656.824][995.379, 839.133][1043.8, 779.688]
[871.59, 714.394][921.536, 658.684][991.458, 841.061][1038.91, 780.867]
[867.587, 713.552][917.146, 659.777][987.459, 841.41][1033.64, 780.648]
[867.068, 715.375][914.613, 660.479][985.241, 842.15][1027.89, 775.771]
[864.642, 716.912][912.347, 661.723][983.504, 842.814][1026.26, 777.857]
[862.687, 718.196][911.732, 663.663][980.367, 842.577][1024.47, 780.261]
[861.143, 719.031][909.168, 665.004][977.644, 842.866][1022.54, 782.032]
[859.338, 720.742][907.481, 665.908][974.962, 843.596][1020.51, 783.616]
[857.977, 721.764][906.83, 666.898][973.316, 843.96][1019.1, 784.622]
[856.346, 721.933][905.747, 667.041][972.065, 843.633][1018.34, 785.079]
[855.104, 722.56][906.111, 667.058][971.143, 843.321][1017.8, 785.364]
[854.195, 722.578][904.672, 667.197][969.941, 842.979][1017.2, 785.163]
[854.675, 721.1][904.152, 666.989][969.611, 842.702][1017.63, 785.874]
[855.08, 721.918][904.373, 667.315][970.306, 843.017][1017.74, 786.934]
[856.595, 725.386][905.167, 669.223][970.905, 844.081][1018.77, 788.543]
[856.599, 725.656][905.205, 670.94][970.806, 844.578][1018.71, 789.153]
[856.614, 725.768][907.611, 672.465][970.772, 844.908][1018.41, 789.251]
[857.81, 728.983][907.708, 674.115][970.495, 845.985][1018.52, 788.659]
[858.738, 729.07][907.195, 675.344][972.064, 847.089][1018.62, 789.346]
[859.446, 730.176][907.392, 676.734][971.55, 847.566][1018.74, 790.669]
[859.402, 732.155][907.252, 679.513][969.993, 848.494][1017.97, 792.829]
[859.36, 733.006][907.147, 681.555][969.405, 848.864][1017.11, 794.137]
[859.907, 733.587][908.24, 682.457][969.27, 848.521][1015.89, 793.623]
[860.331, 732.826][909.683, 681.348][968.29, 846.168][1015.25, 791.13]
[860.638, 732.105][909.013, 679.741][969.062, 844.596][1014.81, 789.128]
[860.863, 729.738][912.886, 680.2][969.679, 842.495][1014.81, 786.686]
[861.595, 728.157][911.745, 676.976][969.31, 838.867][1014.27, 783.075]
[861.586, 725.192][910.867, 673.325][968.433, 835.752][1015.6, 781.726]
[862.139, 723.17][910.747, 670.466][967.788, 832.521][1014.91, 777.8]
[831.577, 744.985][911.232, 667.955][945.088, 782.986][1002.12, 790.56]
[808.249, 762.208][911.003, 665.173][926.651, 744.13][1005.19, 783.487]
[821.802, 748.636][910.821, 661.88][935.237, 758.632][1008.19, 777.446]
[832.463, 737.698][913.018, 659.331][943.483, 770.717][1010.55, 772.457]
[840.909, 727.954][913.231, 656.262][949.771, 779.97][1011.84, 768.087]
[847.495, 720.145][913.373, 653.969][953.833, 785.618][1015.79, 767.442]
[852.617, 714.111][913.472, 652.233][958.189, 791.283][1016.51, 764.635]
[856.558, 708.959][914.409, 650.403][960.404, 793.773][1016.46, 761.103]
[860.193, 704.42][913.941, 648.435][964.498, 798.141][1016.42, 758.119]
[864.721, 700.762][915.04, 647.616][967.35, 798.942][1018.76, 755.051]
[869.466, 697.922][917.105, 646.39][970.486, 799.886][1021.19, 753.274]
[874.127, 695.13][921.957, 645.625][974.605, 801.307][1024.22, 750.65]
[882.058, 693.561][930.347, 645.642][982.726, 802.115][1030.87, 748.6]
[890.92, 690.828][939.693, 644.597][993.358, 802.479][1039.52, 746.982]
[899.375, 688.88][946.737, 642.647][1003.51, 802.469][1048.51, 745.562]
[907.665, 686.531][954.681, 640.143][1011.92, 800.384][1057.34, 744.462]
[918.279, 683.808][965.93, 638.213][1022.63, 797.876][1068.67, 743.002]
[928.657, 682.073][976.291, 636.353][1035.18, 797.24][1080.28, 741.853]
[938.629, 680.872][988.343, 636.193][1045.62, 796.198][1090.92, 739.891]
[948.259, 679.204][996.367, 633.808][1055.6, 795.731][1101.97, 738.786]
[958.77, 677.662][1003.9, 630.906][1067.05, 794.586][1113.58, 734.074]
[967.202, 675.591][1016.8, 630.169][1076.54, 793.157][1123.92, 733.23]
[975.406, 674.291][1023.67, 626.565][1084.87, 792.472][1133.61, 733.196]
[982.014, 672.608][1030.28, 624.04][1092.52, 791.729][1141.33, 734.078]
[988.353, 671.189][1035.99, 621.634][1102.56, 792.865][1149.46, 734.24]
[992.806, 669.107][1040.34, 619.443][1109.7, 792.192][1156.16, 732.613]
[996.547, 666.143][1045.29, 617.624][1115.21, 790.28][1161.4, 728.313]
[1000.63, 660.9][1052.68, 615.039][1117.6, 785.536][1166, 726.012]
[1004.61, 654.369][1054.68, 608.411][1122.06, 779.619][1171.83, 720.18]
[1008.53, 647.445][1058.27, 600.507][1126.6, 772.805][1176.82, 714.942]
[1011.72, 640.884][1062.68, 594.062][1130.51, 766.543][1180.47, 709.617]
[1015.45, 635.864][1067.64, 588.238][1133.56, 760.497][1185.36, 704.304]
[1019.95, 629.152][1071.32, 581.487][1138.7, 755.02][1190.74, 698.226]
[1023.67, 623.918][1076.16, 576.51][1143.46, 750.099][1195.38, 694.315]
[1026.94, 619.42][1080.6, 572.207][1146.33, 745.514][1199.62, 690.224]
[1030.18, 615.734][1081.47, 567.481][1151.28, 742.87][1203.53, 685.898]
[1033.07, 612.169][1083.1, 563.403][1154.28, 739.19][1206.6, 682.696]
[1035.95, 609.584][1085.91, 560.427][1157.47, 736.143][1210.12, 680.619]
[1039.78, 607.438][1088.22, 557.983][1162.11, 733.916][1214.12, 677.665]
[1043.74, 605.948][1090.11, 556.562][1166.67, 733.818][1219.06, 677.301]
[1048.56, 604.756][1096.93, 556.024][1174, 733.963][1224.01, 676.948]
[1054.52, 603.277][1101.18, 554.755][1177.96, 731.08][1230.57, 676.062]
[1061.41, 601.014][1107.05, 552.059][1181.2, 726.823][1237.62, 672.757]
[1067.14, 597.908][1112.01, 549.517][1187.38, 723.945][1243.75, 670.917]
[1072.38, 596.666][1117.29, 547.807][1192.05, 721.35][1249.24, 668.203]
[1078.32, 593.296][1124.51, 544.982][1199.35, 719.337][1255.32, 664.269]
[1085.16, 589.887][1132.64, 541.691][1204.51, 714.549][1261.94, 660.112]
[1092.39, 586.924][1139.07, 538.21][1207.41, 707.789][1269.56, 656.558]
[1099.45, 582.098][1148.85, 535.714][1217.51, 705.81][1276.89, 653.395]
[1106.19, 580.182][1155.25, 534.062][1222.67, 702.762][1283.49, 652.138]
[1112.72, 578.348][1163.94, 533.016][1225.3, 696.149][1288.7, 649.884]
[1119.13, 576.553][1168.97, 531.205][1231.15, 693.728][1293.75, 647.754]
[1125.69, 574.054][1173.56, 528.686][1239.11, 692.274][1299.28, 643.482]
[1132.31, 571.351][1179.86, 525.65][1245.01, 687.975][1305.08, 640.309]
[1138.35, 566.95][1184.76, 522.48][1249.96, 683.632][1310.51, 636.165]
[1144.24, 562.652][1190.4, 518.498][1255.36, 678.521][1315.95, 630.869]
[1150.8, 558.046][1195.88, 513.226][1261.27, 672.725][1321.28, 624.021]
[1157.72, 552.65][1202.87, 507.912][1267.69, 665.8][1327.55, 617.779]
[1162.68, 548.143][1207.32, 503.143][1274.12, 662.605][1332.35, 613.576]
[1165.81, 545.091][1209.51, 499.879][1276.94, 659.423][1333.93, 609.323]
[1167.44, 541.005][1211.28, 497.121][1275.32, 654.611][1333.72, 604.572]
[1167.23, 539.308][1210.33, 495.53][1275.95, 653.906][1332.48, 601.25]
[1166.3, 539.01][1209.74, 495.011][1276.56, 654.68][1330.48, 600.31]
[1165.13, 538.342][1209.43, 494.78][1276.62, 654.551][1329.05, 599.412]
[1163.78, 538.919][1208.49, 495.046][1275.64, 655.578][1327.96, 601.141]
[1162.83, 538.406][1206.08, 495.483][1274.98, 656.295][1326.31, 600.907]
[1161.88, 539.963][1206.37, 496.87][1272.47, 656.733][1324.85, 601.819]
[1159.8, 541.585][1202.61, 498.349][1269.51, 657.79][1320.65, 602.08]
[1156.32, 543.217][1200.19, 500.454][1266.23, 658.693][1316.74, 603.859]
[1154.07, 544.896][1199.96, 503.366][1261.22, 657.466][1313.33, 605.98]
[1151.08, 547.429][1197.65, 505.956][1258.77, 660.72][1310.07, 608.573]
[1146.34, 550.057][1192.82, 508.297][1253.61, 662.197][1303.18, 608.956]
[1140.38, 553.82][1186.79, 511.257][1247.34, 665.083][1295, 611.294]
[1135.2, 556.732][1183.3, 515.283][1242.23, 668.212][1288.74, 615.167]
[1131.25, 558.964][1180.63, 518.359][1237.49, 670.641][1285.76, 617.014]
[1127.13, 560.655][1176.03, 520.105][1229.91, 670.204][1281.58, 619.3]
[1123.41, 561.369][1171.94, 518.55][1226.99, 670.153][1278.13, 618.759]
[1118.89, 555.556][1167.4, 512.702][1221.96, 664.066][1273.27, 613.724]
[1112.91, 549.489][1164.35, 508.076][1215.87, 658.65][1268.19, 608.852]
[1107.77, 543.532][1158.21, 502.059][1211.57, 654.737][1263.8, 603.263]
[1104.82, 539.135][1153.26, 497.591][1211.11, 652.534][1262.09, 599.17]
[1103.83, 536.12][1150.45, 494.224][1209.1, 648.556][1262.94, 596.683]
[1106.13, 534.175][1150.46, 492.297][1211.49, 646.457][1267.82, 596.024]
[1112.13, 533.697][1156.19, 491.536][1218.15, 645.575][1274.91, 595.942]
[1120.31, 535.608][1164.73, 492.047][1228.03, 647.46][1283.96, 596.695]
[1127.98, 539.618][1172.41, 495.559][1235.25, 651.457][1291.98, 600.685]
[1134.58, 545.514][1179.63, 501.073][1241.19, 657.047][1297.94, 606.264]
[1138.36, 550.688][1183.61, 506.57][1245.67, 662.596][1302.69, 613.293]
[1140.59, 557.325][1187.79, 513.464][1248.42, 669.226][1305.93, 620.152]
[1142.31, 562.182][1188.32, 517.919][1248.75, 674.681][1308.14, 624.577]
[1143.91, 565.278][1189.01, 520.144][1252.83, 680.287][1310.31, 628.205]
[1145.2, 569.197][1191.38, 522.209][1256.62, 685.551][1313.54, 631.655]
[1148.98, 569.69][1197.46, 523.36][1263.17, 687.924][1317.88, 632.07]
[1151.79, 569.973][1200.27, 524.164][1268.66, 690.5][1321.96, 633.749]
[1151.56, 573.049][1199.14, 526.481][1264.91, 691.521][1322.97, 640.235]
[1148.35, 574.165][1197.29, 528.779][1264.51, 695.412][1320.11, 642.213]
[1142.85, 576.138][1192.55, 529.91][1258.81, 697.16][1314.85, 644.243]
[1134.28, 580.706][1185.17, 535.015][1253.39, 704.859][1307.36, 649.758]
[1127.12, 587.107][1175.9, 540.365][1246.43, 710.538][1296.74, 652.912]
[1120.6, 594.424][1168.34, 546.605][1239.4, 717.844][1291.1, 662.158]
[1113.43, 600.944][1161.84, 553.486][1231.8, 725.186][1284.86, 670.12]
[1107.35, 606.524][1157.43, 559.925][1226.84, 731.394][1279.2, 675.647]
[1103.47, 611.364][1151.93, 563.422][1222.32, 736.084][1275.6, 680.409]
[1100.39, 615.209][1148.17, 566.796][1219.92, 740.695][1272.76, 685.364]
[1098.77, 618.508][1147.2, 570.04][1219.68, 744.545][1271.88, 689.497]
[1098.43, 620.883][1147.93, 572.984][1220.31, 747.562][1271.48, 693.037]
[1098.28, 623.701][1147.43, 575.09][1220.3, 750.267][1270.97, 696.146]
[1097.7, 625.395][1146.88, 576.535][1218.08, 749.829][1270.68, 697.46]
[1097.32, 626.315][1150.26, 579.579][1216.69, 749.373][1271.08, 698.649]
[1097.18, 627.06][1150.41, 580.242][1216.04, 749.041][1270.66, 699.568]
[1095.98, 626.95][1149.42, 580.646][1217.03, 751.561][1269.81, 700.733]
[1095.09, 626.492][1145.76, 580.299][1214.65, 750.822][1269.18, 701.26]
[1095.47, 626.141][1146.31, 579.738][1215.29, 750.226][1269.43, 701.318]
[1096.04, 624.72][1149.95, 581.099][1218.13, 751.562][1270.5, 700.816]
[1096.68, 623.62][1149.41, 579.476][1219.88, 752.233][1271.77, 700.334]
[1098.4, 623.268][1149.62, 578.133][1223.29, 752.625][1274.24, 698.394]
[1101.49, 623.81][1152.42, 578.197][1227.08, 753.429][1276.74, 699.434]
[1104.49, 626.267][1155.48, 580.28][1230.33, 756.962][1279.86, 702.568]
[1109.22, 630.781][1161.74, 585.681][1234.34, 761.406][1285.57, 708.184]
[1114.16, 636.675][1167.57, 591.673][1239.59, 766.92][1291.55, 714.927]
[1117.85, 640.558][1168.04, 595.317][1244.04, 771.322][1295.39, 717.292]
[1121.8, 641.321][1171.89, 595.599][1247.95, 772.16][1297.95, 717.761]
[1127.65, 638.518][1175.33, 593.015][1253.15, 768.798][1303.9, 712.662]
[1135.36, 633.733][1182.31, 588.402][1260.96, 763.892][1311.99, 706.671]
[1144.66, 624.34][1191.68, 580.363][1269.11, 753.77][1321.58, 698.764]
[1155.31, 613.091][1202.12, 569.224][1277.92, 740.1][1332.71, 686.529]
[1167.27, 598.192][1214.24, 556.253][1285.39, 722.701][1344.14, 672.398]
[1178.72, 584.73][1225.23, 542.999][1295.89, 707.373][1356.66, 658.302]
[1189.87, 571.302][1235.16, 530.294][1306.36, 693.174][1367.99, 644.397]
[1201.11, 558.868][1245.2, 517.212][1315.93, 678.391][1379.37, 631.008]
[1211.61, 546.863][1256.55, 505.612][1327.51, 667.84][1389.98, 618.252]
[1217.99, 538.851][1263.05, 497.258][1333.33, 659.256][1396.1, 609.408]
[1220.92, 531.997][1266.37, 490.434][1335.84, 651.094][1397.94, 601.04]
[1220.6, 528.679][1266.37, 485.948][1333.15, 645.598][1396.19, 595.085]
[1216.16, 526.822][1261.31, 484.357][1323.74, 640.979][1390.36, 593.91]
[1210.53, 526.285][1258.46, 483.437][1318.34, 639.723][1383.64, 593.288]
[1204.42, 527.72][1253.92, 484.565][1312.22, 641.008][1376.7, 592.617]
[1198.77, 531.16][1248.56, 487.767][1304, 642.356][1369.86, 596.296]
[1192.52, 535.596][1240.76, 491.731][1298.54, 646.469][1363.05, 600.381]
[1186.56, 538.566][1234.76, 494.922][1294.38, 652.127][1357.26, 604.555]
[1181.38, 541.051][1229.86, 496.997][1289.12, 654.931][1350.76, 606.509]
[1176.74, 543.159][1224.84, 499.372][1287.08, 659.66][1345.98, 610.854]
[1172.53, 544.601][1222.68, 502.2][1285.51, 663.458][1341.11, 613.173]
[1168.73, 546.737][1218.99, 504.522][1282.89, 666.247][1337.13, 615.408]
[1165.29, 549.056][1214.73, 506.39][1280.63, 669.061][1333, 616.048]
[1162.07, 551.17][1210.87, 508.447][1278.33, 671.85][1329.26, 618.336]
[1159.04, 554.325][1209.12, 511.849][1275.7, 674.929][1325.55, 621.338]
[1156.89, 557.36][1206.47, 514.48][1273.83, 678.474][1323.53, 624.274]
[1155.1, 559.661][1204.57, 516.471][1271.65, 680.858][1321.87, 626.512]
[1152.86, 560.852][1202.83, 518.004][1270.84, 682.691][1320.02, 627.075]
[1151.17, 562.058][1200.06, 518.891][1269.68, 684.39][1318.36, 627.506]
[1150, 563.245][1198.35, 519.247][1268.31, 685.354][1316.95, 630.448]
[1149.18, 563.553][1198.57, 520.085][1267.6, 686.065][1315.95, 632.418]
[1148.64, 563.17][1201.49, 522.469][1267.13, 686.568][1315, 633.909]
[1147.75, 563.426][1201.78, 523.088][1266.87, 686.901][1314.4, 633.832]
[1147.14, 564.189][1199.41, 522.939][1265.25, 686.824][1313.44, 634.325]
[1146.77, 565.041][1195.88, 522.78][1263.49, 687.013][1312.51, 634.661]
[1145.34, 566.279][1192.89, 522.635][1262.17, 687.137][1310.96, 633.415]
[1143.73, 566.9][1188.59, 523.081][1259.45, 686.594][1309.28, 633.9]
[1142.06, 566.716][1187.27, 523.365][1258.42, 688.191][1307.88, 633.923]
[1140.86, 567.43][1189.88, 525.323][1259.46, 689.973][1306.9, 634.213]
[1139.39, 567.962][1187.53, 525.049][1257.95, 690.736][1305.01, 635.306]
[1138.33, 567.458][1190.51, 526.87][1258.03, 691.879][1303.93, 635.241]
[1137.66, 567.607][1188.53, 526.149][1257.63, 691.797][1303.27, 636.317]
[1136.54, 567.135][1186.68, 525.591][1257.31, 691.738][1302.45, 636.566]
[1136.33, 567.343][1187.68, 525.728][1257.11, 692.556][1301.89, 636.737]
[1135.74, 568.052][1186.82, 525.182][1255, 692.208][1303.42, 639.779]
[1135.36, 569.168][1185.03, 525.336][1254.33, 693.094][1302.29, 639.707]
[1133.98, 570.277][1182.87, 526.015][1252.14, 694.016][1301.82, 639.597]
[1133.52, 571.129][1183.87, 527.127][1250.75, 694.722][1300.58, 638.917]
[1132.67, 571.445][1182.38, 527.36][1248.9, 694.624][1300.59, 639.526]
[1132.09, 571.947][1181.3, 526.927][1248.43, 694.217][1299.5, 638.499]
[1131.71, 572.007][1179.37, 525.988][1249.03, 694.749][1298.72, 637.393]
[1130.89, 571.439][1178.54, 525.25][1250.42, 695.127][1298.77, 637.694]
[1130.32, 570.689][1177.38, 524.675][1251.83, 695.393][1298.56, 638.495]
[1129.88, 570.393][1176.19, 524.225][1251.18, 694.716][1297.83, 637.653]
[1129.36, 569.259][1175.42, 523.875][1249.59, 694.438][1296.78, 636.105]
[1128.67, 569.55][1175.71, 523.897][1246.02, 691.874][1295.68, 636.37]
[1128.23, 569.178][1174.87, 523.916][1246.27, 691.347][1295.21, 635.11]
[1128.47, 569.478][1174.22, 523.635][1243.81, 690.639][1294.85, 633.831]
[1128.72, 569.407][1176.16, 524.013][1244.05, 689.795][1294.63, 631.063]
[1128.98, 569.344][1175.96, 523.712][1244.33, 689.454][1294.54, 631.042]
[1129.24, 569.581][1175.28, 523.486][1244.92, 689.212][1294.54, 631.068]
[1129.43, 569.765][1176.82, 523.9][1244.48, 689.319][1294.24, 632.856]
[1129.61, 569.309][1176.85, 523.63][1245.37, 689.707][1294.34, 633.668]
[1129.16, 568.65][1175.71, 523.719][1246.69, 690.318][1294.45, 634.909]
[1129.45, 571.457][1175.15, 524.697][1246.85, 691.403][1293.97, 636.48]
[1129.1, 571.191][1174.47, 525.445][1246.39, 692.235][1292.14, 635.263]
[1128.85, 571.277][1173.67, 526.017][1245.76, 692.871][1292.27, 634.923]
[1128.69, 571.321][1173.41, 525.834][1245.31, 693.037][1292.73, 635.56]
[1128.58, 570.748][1172.94, 525.088][1244.08, 692.258][1292.8, 634.249]
[1127.91, 569.396][1172.29, 523.905][1245.25, 691.649][1291.97, 634.136]
